No,프로젝트,D/P&BOM 코드,D/P&BOM 내역,설계기능,도면종류,협력사,직영책임부서,작업 출도계획,작업 출도실적
1876,P3,DPBOM000001290,가공,F2,D2,,D3,2014-07-23,2014-07-21
1877,P3,DPBOM000001291,가공,F2,D2,,D3,2014-07-23,2014-07-21
1878,P3,DPBOM000001292,가공,F2,D2,,D3,2014-07-23,2014-07-21
1879,P3,DPBOM000000832,도장,F1,D1,,D1,2014-09-21,2014-07-21
1880,P3,DPBOM000000073,가공,F2,D2,,D3,2014-08-05,2014-07-30
1881,P3,DPBOM000000074,족장,F3,D3,D6,D4,2014-07-30,2014-05-22
1882,P3,DPBOM000000833,재마킹,F4,D6,,D3,2014-08-03,2014-07-13
1883,P3,DPBOM000000075,가공,F4,D7,,D3,2014-08-05,2014-07-24
1884,P3,DPBOM000000076,의장,F1,D8,,D1,2014-07-24,2014-05-29
1885,P3,DPBOM000000077,공작,F2,D4,,D3,2014-08-03,2014-07-24
1886,P3,DPBOM000000078,철의장,F2,D5,,D3,2014-06-04,2014-04-09
1887,P3,DPBOM000000079,가공,F2,D2,,D3,2014-07-23,2014-07-21
1888,P3,DPBOM000000837,가공,F2,D2,,D3,2014-07-21,2014-07-17
1889,P3,DPBOM000001293,가공,F2,D2,,D3,2014-07-10,2014-07-09
1890,P3,DPBOM000001295,가공,F4,D7,,D3,2014-07-09,2014-06-23
1891,P3,DPBOM000001296,가공,F2,D2,,D3,2014-07-22,2014-07-20
1892,P3,DPBOM000001297,가공,F2,D2,,D3,2014-07-22,2014-07-20
1893,P3,DPBOM000001298,가공,F2,D2,,D3,2014-07-22,2014-07-20
1894,P3,DPBOM000001299,가공,F2,D2,,D3,2014-07-22,2014-07-20
1895,P3,DPBOM000001300,가공,F2,D2,,D3,2014-07-22,2014-07-20
1896,P3,DPBOM000000838,도장,F1,D1,,D1,2014-09-22,2014-07-21
1897,P3,DPBOM000000080,가공,F2,D2,,D3,2014-08-07,2014-08-07
1898,P3,DPBOM000000839,재마킹,F4,D6,,D3,2014-07-30,2014-07-13
1899,P3,DPBOM000000082,가공,F4,D7,,D3,2014-08-07,2014-07-27
1900,P3,DPBOM000000083,의장,F1,D8,,D1,2014-07-27,2014-05-29
1901,P3,DPBOM000000084,공작,F2,D4,,D3,2014-07-30,2014-07-29
1902,P3,DPBOM000000085,철의장,F2,D5,,D3,2014-06-03,2014-04-16
1903,P3,DPBOM000000086,가공,F2,D2,,D3,2014-07-22,2014-07-17
1904,P3,DPBOM000000842,가공,F2,D2,,D3,2014-07-20,2014-07-11
1905,P3,DPBOM000001302,가공,F2,D2,,D3,2014-07-09,2014-07-06
1906,P3,DPBOM000001304,가공,F4,D7,,D3,2014-07-09,2014-06-23
1907,P3,DPBOM000001305,가공,F2,D2,,D3,2014-07-21,2014-07-13
1908,P3,DPBOM000001306,가공,F2,D2,,D3,2014-07-21,2014-07-13
1909,P3,DPBOM000001307,가공,F2,D2,,D3,2014-07-21,2014-07-13
1910,P3,DPBOM000001308,가공,F2,D2,,D3,2014-07-21,2014-07-13
1911,P3,DPBOM000000843,도장,F1,D1,,D1,2014-07-21,2014-07-21
1912,P3,DPBOM000000087,가공,F2,D2,,D3,2014-05-27,2014-05-27
1913,P3,DPBOM000001309,재마킹,F4,D6,,D3,2014-05-22,2014-05-12
1914,P3,DPBOM000000089,가공,F4,D7,,D3,2014-05-27,2014-05-18
1915,P3,DPBOM000000090,의장,F1,D8,,D1,2014-05-18,2014-05-18
1916,P3,DPBOM000000091,공작,F2,D4,,D3,2014-05-22,2014-05-22
1917,P3,DPBOM000000092,철의장,F2,D5,,D3,2014-03-19,2014-03-16
1918,P3,DPBOM000000093,가공,F2,D2,,D3,2014-05-13,2014-05-13
1919,P3,DPBOM000000846,가공,F2,D2,,D3,2014-04-23,2014-04-22
1920,P3,DPBOM000001311,가공,F2,D2,,D3,2014-04-23,2014-04-23
1921,P3,DPBOM000001313,가공,F4,D7,,D3,2014-04-23,2014-04-20
1922,P3,DPBOM000001314,가공,F2,D2,,D3,2014-04-23,2014-04-22
1923,P3,DPBOM000000847,도장,F1,D1,,D1,2014-07-22,2014-07-21
1924,P3,DPBOM000000094,가공,F2,D2,,D3,2014-05-26,2014-05-26
1925,P3,DPBOM000000095,족장,F3,D3,D6,D4,2014-05-15,2014-05-22
1926,P3,DPBOM000001315,재마킹,F4,D6,,D3,2014-05-15,2014-04-20
1927,P3,DPBOM000000096,가공,F4,D7,,D3,2014-05-26,2014-05-18
1928,P3,DPBOM000000097,의장,F1,D8,,D1,2014-05-08,2014-04-23
1929,P3,DPBOM000000098,공작,F2,D4,,D3,2014-05-15,2014-05-15
1930,P3,DPBOM000000099,철의장,F2,D5,,D3,2014-03-16,2014-03-16
1931,P3,DPBOM000000100,가공,F2,D2,,D3,2014-05-06,2014-05-06
1932,P3,DPBOM000000850,가공,F2,D2,,D3,2014-04-16,2014-04-16
1933,P3,DPBOM000001317,가공,F2,D2,,D3,2014-04-16,2014-04-16
1934,P3,DPBOM000001319,가공,F4,D7,,D3,2014-04-16,2014-04-15
1935,P3,DPBOM000000851,도장,F1,D1,,D1,2014-07-30,2014-07-21
1936,P3,DPBOM000000101,가공,F2,D2,,D3,2014-06-01,2014-06-01
1937,P3,DPBOM000000102,족장,F3,D3,D6,D4,2014-05-21,2014-05-22
1938,P3,DPBOM000001320,재마킹,F4,D6,,D3,2014-05-21,2014-04-20
1939,P3,DPBOM000000103,가공,F4,D7,,D3,2014-06-01,2014-05-25
1940,P3,DPBOM000000104,의장,F1,D8,,D1,2014-05-15,2014-04-23
1941,P3,DPBOM000000105,공작,F2,D4,,D3,2014-05-21,2014-05-21
1942,P3,DPBOM000000106,철의장,F2,D5,,D3,2014-03-18,2014-03-17
1943,P3,DPBOM000000107,가공,F2,D2,,D3,2014-05-15,2014-05-14
1944,P3,DPBOM000000854,가공,F2,D2,,D3,2014-04-22,2014-04-22
1945,P3,DPBOM000001322,가공,F2,D2,,D3,2014-04-22,2014-04-22
1946,P3,DPBOM000001324,가공,F4,D7,,D3,2014-04-22,2014-04-14
1947,P3,DPBOM000000855,도장,F1,D1,,D1,2014-08-13,2014-07-21
1948,P3,DPBOM000000108,가공,F2,D2,,D3,2014-06-18,2014-06-16
1949,P3,DPBOM000000109,족장,F3,D3,D6,D4,2014-06-04,2014-05-22
1950,P3,DPBOM000000856,재마킹,F4,D6,,D3,2014-06-04,2014-05-18
1951,P3,DPBOM000000111,의장,F1,D8,,D1,2014-05-29,2014-05-29
1952,P3,DPBOM000000112,공작,F2,D4,,D3,2014-06-04,2014-05-28
1953,P3,DPBOM000000113,철의장,F2,D5,,D3,2014-04-06,2014-03-27
1954,P3,DPBOM000000114,가공,F2,D2,,D3,2014-05-27,2014-05-26
1955,P3,DPBOM000001325,가공,F4,D7,,D3,2014-05-27,2014-05-18
1956,P3,DPBOM000000857,가공,F2,D2,,D3,2014-05-28,2014-05-26
1957,P3,DPBOM000000859,가공,F2,D2,,D3,2014-05-20,2014-05-20
1958,P3,DPBOM000001327,가공,F4,D7,,D3,2014-05-20,2014-05-12
1959,P3,DPBOM000001328,가공,F2,D2,,D3,2014-05-14,2014-05-07
1960,P3,DPBOM000001330,가공,F4,D7,,D3,2014-05-14,2014-04-24
1961,P3,DPBOM000000860,도장,F1,D1,,D1,2014-08-14,2014-07-21
1962,P3,DPBOM000000115,가공,F2,D2,,D3,2014-06-22,2014-06-22
1963,P3,DPBOM000000861,재마킹,F4,D6,,D3,2014-06-17,2014-06-03
1964,P3,DPBOM000000118,의장,F1,D8,,D1,2014-06-05,2014-05-29
1965,P3,DPBOM000000119,공작,F2,D4,,D3,2014-06-17,2014-06-16
1966,P3,DPBOM000000120,철의장,F2,D5,,D3,2014-04-07,2014-03-19
1967,P3,DPBOM000000121,가공,F2,D2,,D3,2014-06-03,2014-06-03
1968,P3,DPBOM000001331,가공,F4,D7,,D3,2014-06-03,2014-05-25
1969,P3,DPBOM000000863,가공,F2,D2,,D3,2014-06-04,2014-06-03
1970,P3,DPBOM000000866,가공,F2,D2,,D3,2014-05-21,2014-05-18
1971,P3,DPBOM000001333,가공,F4,D7,,D3,2014-05-21,2014-05-12
1972,P3,DPBOM000001334,가공,F2,D2,,D3,2014-05-21,2014-05-18
1973,P3,DPBOM000001336,가공,F4,D7,,D3,2014-05-21,2014-05-12
1974,P3,DPBOM000001337,도장,F1,D1,,D1,2014-08-11,2014-07-21
1975,P3,DPBOM000001338,가공,F2,D2,,D3,2014-07-13,2014-07-10
1976,P3,DPBOM000001339,족장,F3,D3,D6,D4,2014-08-04,2014-07-06
1977,P3,DPBOM000001340,공작,F2,D4,,D3,2014-08-04,2014-07-28
1978,P3,DPBOM000001341,철의장,F2,D5,,D3,2014-05-29,2014-04-24
1979,P3,DPBOM000001342,도장,F1,D1,,D1,2014-08-31,2014-07-21
1980,P3,DPBOM000001343,가공,F2,D2,,D3,2014-07-10,2014-07-08
1981,P3,DPBOM000001344,족장,F3,D3,D6,D4,2014-08-03,2014-07-06
1982,P3,DPBOM000001345,공작,F2,D4,,D3,2014-08-03,2014-07-27
1983,P3,DPBOM000001346,철의장,F2,D5,,D3,2014-05-28,2014-05-14
1984,P3,DPBOM000001347,도장,F1,D1,,D1,2014-08-31,2014-07-21
1985,P3,DPBOM000001348,가공,F2,D2,,D3,2014-07-13,2014-07-10
1986,P3,DPBOM000001349,족장,F3,D3,D6,D4,2014-08-04,2014-07-06
1987,P3,DPBOM000001350,공작,F2,D4,,D3,2014-08-04,2014-08-01
1988,P3,DPBOM000001351,철의장,F2,D5,,D3,2014-05-29,2014-05-12
1989,P3,DPBOM000001352,도장,F1,D1,,D1,2014-09-08,2014-07-21
1990,P3,DPBOM000001353,가공,F2,D2,,D3,2014-07-21,2014-07-16
1991,P3,DPBOM000001354,족장,F3,D3,D6,D4,2014-08-11,2014-07-06
1992,P3,DPBOM000001355,공작,F2,D4,,D3,2014-08-11,2014-08-07
1993,P3,DPBOM000001356,철의장,F2,D5,,D3,2014-06-05,2014-05-12
1994,P3,DPBOM000001357,도장,F1,D1,,D1,2014-08-07,2014-07-21
1995,P3,DPBOM000001358,가공,F2,D2,,D3,2014-06-12,2014-06-12
1996,P3,DPBOM000001359,족장,F3,D3,D6,D4,2014-07-06,2014-07-06
1997,P3,DPBOM000001360,공작,F2,D4,,D3,2014-07-06,2014-07-03
1998,P3,DPBOM000001361,철의장,F2,D5,,D3,2014-04-23,2014-04-17
1999,P3,DPBOM000001362,도장,F1,D1,,D1,2014-08-07,2014-07-21
2000,P3,DPBOM000001363,가공,F2,D2,,D3,2014-06-12,2014-06-12
2001,P3,DPBOM000001364,족장,F3,D3,D6,D4,2014-07-06,2014-07-06
2002,P3,DPBOM000001365,공작,F2,D4,,D3,2014-07-06,2014-07-02
2003,P3,DPBOM000001366,철의장,F2,D5,,D3,2014-04-23,2014-04-17
2004,P3,DPBOM000000877,도장,F1,D1,,D1,2014-07-21,2014-07-21
2005,P3,DPBOM000000172,가공,F2,D2,,D3,2014-06-02,2014-06-02
2006,P3,DPBOM000000173,족장,F3,D3,D6,D4,2014-06-15,2014-06-17
2007,P3,DPBOM000000174,공작,F2,D4,,D3,2014-06-15,2014-06-15
2008,P3,DPBOM000000878,철의장,F2,D5,,D3,2014-04-03,2014-04-03
2009,P3,DPBOM000000175,가공,F2,D2,,D3,2014-05-19,2014-05-19
2010,P3,DPBOM000000176,가공,F2,D2,,D3,2014-05-20,2014-05-20
2011,P3,DPBOM000000879,도장,F1,D1,,D1,2014-07-22,2014-07-21
2012,P3,DPBOM000000177,가공,F2,D2,,D3,2014-06-05,2014-06-05
2013,P3,DPBOM000000178,족장,F3,D3,D6,D4,2014-06-18,2014-06-17
2014,P3,DPBOM000000179,공작,F2,D4,,D3,2014-06-18,2014-06-18
2015,P3,DPBOM000000180,철의장,F2,D5,,D3,2014-04-08,2014-03-25
2016,P3,DPBOM000000181,가공,F2,D2,,D3,2014-05-22,2014-05-22
2017,P3,DPBOM000001367,가공,F2,D2,,D3,2014-05-25,2014-05-25
2018,P3,DPBOM000000886,도장,F1,D1,,D1,2014-06-26,2014-07-02
2019,P3,DPBOM000000215,가공,F2,D2,,D3,2014-05-19,2014-05-19
2020,P3,DPBOM000000216,족장,F3,D3,D6,D4,2014-05-07,2014-05-26
2021,P3,DPBOM000000887,재마킹,F4,D6,,D3,2014-05-07,2014-04-20
2022,P3,DPBOM000000889,가공,F4,D7,,D3,2014-05-19,2014-05-18
2023,P3,DPBOM000000217,의장,F1,D8,,D1,2014-04-24,2014-04-23
2024,P3,DPBOM000000218,공작,F2,D4,,D3,2014-05-07,2014-05-07
2025,P3,DPBOM000001368,공작,F2,D4,,D3,2014-03-23,2014-03-23
2026,P3,DPBOM000000219,철의장,F5,D5,,D3,2014-03-19,2014-03-19
2027,P3,DPBOM000001369,철의장,F5,D5,,D3,2014-04-08,2014-04-08
2028,P3,DPBOM000000220,철의장,F2,D5,,D3,2014-03-19,2014-03-18
2029,P3,DPBOM000000221,가공,F2,D2,,D3,2014-05-12,2014-05-12
2030,P3,DPBOM000000224,가공,F2,D2,,D3,2014-05-12,2014-05-12
2031,P3,DPBOM000000890,가공,F2,D2,,D3,2014-04-09,2014-04-09
2032,P3,DPBOM000000891,가공,F4,D7,,D3,2014-04-09,2014-04-07
2033,P3,DPBOM000000892,도장,F1,D1,,D1,2014-06-30,2014-07-02
2034,P3,DPBOM000000229,가공,F2,D2,,D3,2014-04-13,2014-04-13
2035,P3,DPBOM000000230,족장,F3,D3,D6,D4,2014-05-12,2014-05-26
2036,P3,DPBOM000000231,재마킹,F4,D6,,D3,2014-05-12,2014-04-20
2037,P3,DPBOM000000232,가공,F4,D7,,D3,2014-04-13,2014-04-09
2038,P3,DPBOM000000234,공작,F2,D4,,D3,2014-05-12,2014-05-12
2039,P3,DPBOM000000235,철의장,F2,D5,,D3,2014-03-23,2014-03-20
2040,P3,DPBOM000000236,가공,F2,D2,,D3,2014-04-13,2014-04-13
2041,P3,DPBOM000000239,가공,F2,D2,,D3,2014-04-13,2014-04-13
2042,P3,DPBOM000000893,가공,F4,D7,,D3,2014-04-13,2014-04-09
2043,P3,DPBOM000001373,가공,F2,D2,,D3,2014-04-13,2014-04-13
2044,P3,DPBOM000000894,도장,F1,D1,,D1,2014-08-27,2014-07-21
2045,P3,DPBOM000000248,가공,F2,D2,,D3,2014-06-03,2014-06-03
2046,P3,DPBOM000000896,재마킹,F4,D6,,D3,2014-07-01,2014-06-19
2047,P3,DPBOM000000898,가공,F4,D7,,D3,2014-06-03,2014-05-25
2048,P3,DPBOM000000250,공작,F2,D4,,D3,2014-07-01,2014-06-22
2049,P3,DPBOM000000251,철의장,F2,D5,,D3,2014-05-13,2014-04-14
2050,P3,DPBOM000000252,가공,F2,D2,,D3,2014-06-03,2014-06-03
2051,P3,DPBOM000000255,가공,F2,D2,,D3,2014-06-03,2014-06-03
2052,P3,DPBOM000000257,가공,F4,D7,,D3,2014-06-03,2014-05-25
2053,P3,DPBOM000000902,가공,F2,D2,,D3,2014-06-03,2014-06-03
2054,P3,DPBOM000000903,도장,F1,D1,,D1,2014-08-28,2014-07-21
2055,P3,DPBOM000000904,가공,F2,D2,,D3,2014-07-20,2014-07-20
2056,P3,DPBOM000000905,재마킹,F4,D6,,D3,2014-07-21,2014-07-13
2057,P3,DPBOM000000908,공작,F2,D4,,D3,2014-07-21,2014-07-21
2058,P3,DPBOM000000909,철의장,F2,D5,,D3,2014-05-22,2014-04-20
2059,P3,DPBOM000000910,가공,F2,D2,,D3,2014-06-26,2014-06-25
2060,P3,DPBOM000000912,가공,F2,D2,,D3,2014-07-06,2014-07-02
2061,P3,DPBOM000000913,가공,F4,D7,,D3,2014-07-06,2014-06-23
2062,P3,DPBOM000000915,가공,F4,D7,,D3,2014-06-30,2014-06-19
2063,P3,DPBOM000001376,도장,F1,D1,,D1,2014-07-22,2014-07-21
2064,P3,DPBOM000001377,가공,F2,D2,,D3,2014-04-24,2014-04-23
2065,P3,DPBOM000001378,재마킹,F4,D6,,D3,2014-05-25,2014-05-15
2066,P3,DPBOM000001379,의장,F1,D8,,D1,2014-05-19,2014-05-18
2067,P3,DPBOM000001380,공작,F2,D4,,D3,2014-05-25,2014-05-21
2068,P3,DPBOM000001381,철의장,F2,D5,,D3,2014-04-03,2014-04-01
2069,P3,DPBOM000001382,가공,F2,D2,,D3,2014-04-24,2014-04-23
2070,P3,DPBOM000001383,가공,F2,D2,,D3,2014-04-24,2014-04-23
2071,P3,DPBOM000001385,가공,F4,D7,,D3,2014-04-24,2014-04-20
2072,P3,DPBOM000001387,가공,F4,D7,,D3,2014-04-24,2014-04-20
2073,P3,DPBOM000001388,도장,F1,D1,,D1,2014-07-23,2014-07-21
2074,P3,DPBOM000001389,재마킹,F4,D6,,D3,2014-06-01,2014-05-26
2075,P3,DPBOM000001390,의장,F1,D8,,D1,2014-05-26,2014-04-23
2076,P3,DPBOM000001391,공작,F2,D4,,D3,2014-06-01,2014-06-01
2077,P3,DPBOM000001392,철의장,F2,D5,,D3,2014-04-07,2014-03-19
2078,P3,DPBOM000001393,가공,F2,D2,,D3,2014-05-13,2014-05-13
2079,P3,DPBOM000001394,가공,F2,D2,,D3,2014-05-19,2014-05-19
2080,P3,DPBOM000001396,가공,F4,D7,,D3,2014-05-19,2014-05-12
2081,P3,DPBOM000001398,가공,F4,D7,,D3,2014-05-08,2014-04-23
2082,P3,DPBOM000001399,도장,F1,D1,,D1,2014-07-23,2014-07-21
2083,P3,DPBOM000001400,가공,F2,D2,,D3,2014-06-15,2014-06-05
2084,P3,DPBOM000001401,재마킹,F4,D6,,D3,2014-06-12,2014-06-02
2085,P3,DPBOM000001402,공작,F2,D4,,D3,2014-06-12,2014-06-05
2086,P3,DPBOM000001403,철의장,F2,D5,,D3,2014-04-13,2014-03-19
2087,P3,DPBOM000001404,가공,F2,D2,,D3,2014-05-18,2014-05-18
2088,P3,DPBOM000001405,가공,F2,D2,,D3,2014-05-25,2014-05-25
2089,P3,DPBOM000001407,가공,F4,D7,,D3,2014-05-25,2014-05-15
2090,P3,DPBOM000001409,가공,F4,D7,,D3,2014-05-18,2014-05-08
2091,P3,DPBOM000000916,도장,F1,D1,,D1,2014-07-03,2014-07-02
2092,P3,DPBOM000000260,가공,F2,D2,,D3,2014-05-06,2014-05-06
2093,P3,DPBOM000000262,재마킹,F4,D6,,D3,2014-05-28,2014-05-18
2094,P3,DPBOM000000264,의장,F1,D8,,D1,2014-05-22,2014-05-18
2095,P3,DPBOM000000265,공작,F2,D4,,D3,2014-05-28,2014-05-25
2096,P3,DPBOM000000266,철의장,F2,D5,,D3,2014-04-08,2014-03-31
2097,P3,DPBOM000000267,가공,F2,D2,,D3,2014-05-06,2014-05-06
2098,P3,DPBOM000000918,가공,F4,D7,,D3,2014-05-06,2014-04-24
2099,P3,DPBOM000001411,가공,F2,D2,,D3,2014-07-02,2014-06-23
2100,P3,DPBOM000001412,철의장,F2,D5,,D3,2014-05-07,2014-05-07
2101,P3,DPBOM000000919,도장,F1,D1,,D1,2014-07-07,2014-07-02
2102,P3,DPBOM000000269,가공,F2,D2,,D3,2014-05-12,2014-05-12
2103,P3,DPBOM000000920,족장,F3,D3,D6,D4,2014-06-02,2014-06-03
2104,P3,DPBOM000000921,재마킹,F4,D6,,D3,2014-06-02,2014-05-25
2105,P3,DPBOM000000923,가공,F4,D7,,D3,2014-05-12,2014-04-24
2106,P3,DPBOM000000270,공작,F2,D4,,D3,2014-06-02,2014-06-02
2107,P3,DPBOM000000271,철의장,F2,D5,,D3,2014-04-13,2014-04-10
2108,P3,DPBOM000000272,가공,F2,D2,,D3,2014-05-12,2014-05-12
2109,P3,DPBOM000001413,도장,F1,D1,,D1,2014-08-28,2014-07-21
2110,P3,DPBOM000000279,가공,F2,D2,,D3,2014-07-28,2014-07-27
2111,P3,DPBOM000000280,족장,F3,D3,D6,D4,2014-08-04,2014-07-06
2112,P3,DPBOM000001414,재마킹,F4,D6,,D3,2014-08-04,2014-07-22
2113,P3,DPBOM000001416,가공,F4,D7,,D3,2014-07-28,2014-07-22
2114,P3,DPBOM000000281,공작,F2,D4,,D3,2014-08-04,2014-07-31
2115,P3,DPBOM000001417,철의장,F5,D5,,D3,2014-06-16,2014-03-13
2116,P3,DPBOM000001418,철의장,F5,D5,,D3,2014-06-16,2014-03-13
2117,P3,DPBOM000001419,철의장,F5,D5,,D3,2014-06-16,2014-03-13
2118,P3,DPBOM000000282,철의장,F2,D5,,D3,2014-06-12,2014-06-03
2119,P3,DPBOM000001420,가공,F2,D2,,D3,2014-07-14,2014-07-14
2120,P3,DPBOM000001421,도장,F1,D1,,D1,2014-07-24,2014-07-21
2121,P3,DPBOM000001422,가공,F2,D2,,D3,2014-07-01,2014-06-30
2122,P3,DPBOM000001423,족장,F3,D3,D6,D4,2014-06-22,2014-06-16
2123,P3,DPBOM000001424,재마킹,F4,D6,,D3,2014-06-22,2014-06-05
2124,P3,DPBOM000001425,의장,F1,D8,,D1,2014-06-16,2014-05-29
2125,P3,DPBOM000001426,공작,F2,D4,,D3,2014-06-22,2014-06-19
2126,P3,DPBOM000001427,철의장,F2,D5,,D3,2014-04-17,2014-04-15
2127,P3,DPBOM000001428,가공,F2,D2,,D3,2014-06-16,2014-06-16
2128,P3,DPBOM000001430,가공,F4,D7,,D3,2014-06-16,2014-06-03
2129,P3,DPBOM000001431,가공,F2,D2,,D3,2014-05-26,2014-05-25
2130,P3,DPBOM000000930,도장,F1,D1,,D1,2014-07-29,2014-07-21
2131,P3,DPBOM000000283,가공,F2,D2,,D3,2014-06-05,2014-06-04
2132,P3,DPBOM000000284,족장,F3,D3,D6,D4,2014-06-17,2014-06-16
2133,P3,DPBOM000000931,재마킹,F4,D6,,D3,2014-06-17,2014-06-03
2134,P3,DPBOM000000932,의장,F1,D8,,D1,2014-06-05,2014-05-29
2135,P3,DPBOM000000285,공작,F2,D4,,D3,2014-06-17,2014-06-17
2136,P3,DPBOM000000286,철의장,F2,D5,,D3,2014-04-09,2014-04-09
2137,P3,DPBOM000000287,가공,F2,D2,,D3,2014-05-21,2014-05-21
2138,P3,DPBOM000000290,가공,F2,D2,,D3,2014-05-21,2014-05-21
2139,P3,DPBOM000000292,가공,F4,D7,,D3,2014-05-21,2014-05-12
2140,P3,DPBOM000000293,가공,F2,D2,,D3,2014-05-25,2014-05-25
2141,P3,DPBOM000001434,가공,F4,D7,,D3,2014-05-25,2014-05-15
2142,P3,DPBOM000001435,가공,F2,D2,,D3,2014-05-22,2014-05-22
2143,P3,DPBOM000001436,도장,F1,D1,,D1,2014-08-31,2014-07-21
2144,P3,DPBOM000001437,가공,F2,D2,,D3,2014-08-05,2014-08-04
2145,P3,DPBOM000001438,족장,F3,D3,D6,D4,2014-08-11,2014-07-06
2146,P3,DPBOM000001439,재마킹,F4,D6,,D3,2014-08-11,2014-07-13
2147,P3,DPBOM000001440,의장,F1,D8,,D1,2014-08-03,2014-05-29
2148,P3,DPBOM000001441,공작,F2,D4,,D3,2014-08-11,2014-08-07
2149,P3,DPBOM000001442,철의장,F2,D5,,D3,2014-06-19,2014-06-17
2150,P3,DPBOM000001443,가공,F2,D2,,D3,2014-07-21,2014-07-21
2151,P3,DPBOM000001445,가공,F4,D7,,D3,2014-07-21,2014-07-13
2152,P3,DPBOM000000935,도장,F1,D1,,D1,2014-08-28,2014-07-21
2153,P3,DPBOM000000936,가공,F2,D2,,D3,2014-07-30,2014-07-30
2154,P3,DPBOM000000937,족장,F3,D3,D6,D4,2014-07-23,2014-07-06
2155,P3,DPBOM000001446,재마킹,F4,D6,,D3,2014-07-23,2014-07-13
2156,P3,DPBOM000001447,의장,F1,D8,,D1,2014-07-17,2014-05-29
2157,P3,DPBOM000000938,공작,F2,D4,,D3,2014-07-23,2014-07-23
2158,P3,DPBOM000000939,철의장,F2,D5,,D3,2014-05-26,2014-05-22
2159,P3,DPBOM000001448,가공,F2,D2,,D3,2014-07-14,2014-07-13
2160,P3,DPBOM000001450,가공,F4,D7,,D3,2014-07-14,2014-07-06
2161,P3,DPBOM000001451,가공,F2,D2,,D3,2014-07-01,2014-07-01
2162,P3,DPBOM000001452,가공,F2,D2,,D3,2014-07-01,2014-07-01
2163,P3,DPBOM000001453,도장,F1,D1,,D1,2014-08-18,2014-07-21
2164,P3,DPBOM000001454,가공,F2,D2,,D3,2014-07-13,2014-07-13
2165,P3,DPBOM000001455,족장,F3,D3,D6,D4,2014-07-10,2014-07-06
2166,P3,DPBOM000001456,재마킹,F4,D6,,D3,2014-07-10,2014-05-14
2167,P3,DPBOM000001458,가공,F4,D7,,D3,2014-07-13,2014-07-03
2168,P3,DPBOM000001459,의장,F1,D8,,D1,2014-07-06,2014-05-29
2169,P3,DPBOM000001460,공작,F2,D4,,D3,2014-07-10,2014-07-10
2170,P3,DPBOM000001461,철의장,F2,D5,,D3,2014-05-18,2014-05-18
2171,P3,DPBOM000001462,가공,F2,D2,,D3,2014-07-06,2014-07-06
2172,P3,DPBOM000001463,가공,F2,D2,,D3,2014-07-01,2014-07-01
2173,P3,DPBOM000001465,가공,F4,D7,,D3,2014-07-01,2014-06-26
2174,P3,DPBOM000001466,가공,F2,D2,,D3,2014-06-18,2014-06-18
2175,P3,DPBOM000001467,도장,F1,D1,,D1,2014-07-17,2014-07-21
2176,P3,DPBOM000001468,가공,F2,D2,,D3,2014-06-05,2014-06-05
2177,P3,DPBOM000001469,족장,F3,D3,D6,D4,2014-06-04,2014-06-03
2178,P3,DPBOM000001470,재마킹,F4,D6,,D3,2014-06-04,2014-05-14
2179,P3,DPBOM000001471,의장,F1,D8,,D1,2014-05-29,2014-05-29
2180,P3,DPBOM000001472,공작,F2,D4,,D3,2014-06-04,2014-06-04
2181,P3,DPBOM000001473,철의장,F2,D5,,D3,2014-04-16,2014-04-16
2182,P3,DPBOM000001474,가공,F2,D2,,D3,2014-05-28,2014-05-28
2183,P3,DPBOM000001475,가공,F2,D2,,D3,2014-05-27,2014-05-27
2184,P3,DPBOM000001476,가공,F2,D2,,D3,2014-05-27,2014-05-27
2185,P3,DPBOM000001478,가공,F4,D7,,D3,2014-05-27,2014-05-18
2186,P3,DPBOM000001479,가공,F2,D2,,D3,2014-05-21,2014-05-21
2187,P3,DPBOM000001481,가공,F4,D7,,D3,2014-05-21,2014-05-12
2188,P3,DPBOM000001482,가공,F2,D2,,D3,2014-05-14,2014-05-14
2189,P3,DPBOM000001484,가공,F4,D7,,D3,2014-05-14,2014-05-04
2190,P3,DPBOM000000942,도장,F1,D1,,D1,2014-08-03,2014-07-21
2191,P3,DPBOM000000312,가공,F2,D2,,D3,2014-06-17,2014-06-17
2192,P3,DPBOM000000313,족장,F3,D3,D6,D4,2014-06-05,2014-06-03
2193,P3,DPBOM000000945,의장,F1,D8,,D1,2014-06-01,2014-05-29
2194,P3,DPBOM000000314,공작,F2,D4,,D3,2014-06-05,2014-06-05
2195,P3,DPBOM000000315,철의장,F2,D5,,D3,2014-04-06,2014-04-06
2196,P3,DPBOM000000316,가공,F2,D2,,D3,2014-05-29,2014-05-29
2197,P3,DPBOM000000319,가공,F2,D2,,D3,2014-06-01,2014-06-01
2198,P3,DPBOM000000947,가공,F2,D2,,D3,2014-06-01,2014-06-01
2199,P3,DPBOM000001485,가공,F2,D2,,D3,2014-05-29,2014-05-29
2200,P3,DPBOM000001486,가공,F4,D7,,D3,2014-05-29,2014-05-21
2201,P3,DPBOM000001487,가공,F2,D2,,D3,2014-06-02,2014-06-02
2202,P3,DPBOM000001488,가공,F4,D7,,D3,2014-06-02,2014-05-25
2203,P3,DPBOM000000320,가공,F2,D2,,D3,2014-05-19,2014-05-19
