프로젝트,D/P&BOM 코드,D/P&BOM 내역,설계기능,도면종류,협력사,직영책임부서,작업 출도계획,작업 출도실적
P1,DPBOM000000348,가공,F2,D2,D5,D3,2014-08-21,2014-08-18
P1,DPBOM000000349,가공,F2,D2,D5,D3,2014-09-30,2014-09-21
P1,DPBOM000000350,족장,F3,D3,,D4,2014-10-05,2014-07-03
P1,DPBOM000000351,공작,F2,D4,D5,D3,2014-10-12,2014-10-05
P1,DPBOM000000352,철의장,F2,D5,D5,D3,2013-02-03,2011-06-29
P1,DPBOM000000353,가공,F2,D2,D5,D3,2014-09-21,2014-09-14
P1,DPBOM000000354,가공,F2,D2,D5,D3,2014-10-01,2014-09-22
P1,DPBOM000000355,공작,F2,D4,D5,D3,2014-10-27,2014-10-05
P1,DPBOM000000356,철의장,F2,D5,D5,D3,2013-02-18,2011-10-16
P1,DPBOM000000357,가공,F2,D2,,D3,2014-09-24,2014-08-17
P1,DPBOM000000358,족장,F3,D3,,D4,2014-09-10,2014-06-26
P1,DPBOM000000359,재마킹,F4,D6,,D3,2014-08-21,2014-08-04
P1,DPBOM000000360,가공,F4,D7,,D3,2014-09-24,2014-09-23
P1,DPBOM000000361,의장,F1,D8,,D1,2014-09-02,2014-05-28
P1,DPBOM000000362,공작,F2,D4,,D3,2014-09-03,2014-08-17
P1,DPBOM000000363,철의장,F2,D5,,D3,2012-11-26,2011-07-07
P1,DPBOM000000364,가공,F2,D2,,D3,2014-08-31,2014-08-13
P1,DPBOM000000365,가공,F2,D2,,D3,2014-09-04,2014-08-17
P1,DPBOM000000366,재마킹,F4,D6,,D3,2014-09-10,2014-08-26
P1,DPBOM000000367,가공,F4,D7,,D3,2014-08-31,2014-08-20
P1,DPBOM000000368,재마킹,F4,D6,,D3,2014-08-21,2014-08-04
P1,DPBOM000000369,가공,F4,D7,,D3,2014-08-11,2014-07-30
P1,DPBOM000000370,가공,F2,D2,,D3,2014-07-03,2014-06-17
P1,DPBOM000000371,족장,F3,D3,,D4,2014-07-01,2014-06-26
P1,DPBOM000000372,의장,F1,D8,,D1,2014-06-24,2014-05-28
P1,DPBOM000000373,공작,F2,D4,,D3,2014-07-01,2014-06-17
P1,DPBOM000000374,철의장,F2,D5,,D3,2012-12-04,2011-07-07
P1,DPBOM000000375,가공,F2,D2,,D3,2014-06-03,2014-05-29
P1,DPBOM000000376,재마킹,F4,D6,,D3,2014-06-19,2014-06-02
P1,DPBOM000000377,가공,F4,D7,,D3,2014-06-03,2014-05-21
P1,DPBOM000000378,가공,F2,D2,,D3,2014-07-07,2014-06-05
P1,DPBOM000000379,족장,F3,D3,,D4,2014-07-01,2014-06-26
P1,DPBOM000000380,의장,F1,D8,,D1,2014-06-24,2014-05-28
P1,DPBOM000000381,공작,F2,D4,,D3,2014-07-01,2014-06-05
P1,DPBOM000000382,철의장,F2,D5,,D3,2013-02-11,2011-10-10
P1,DPBOM000000383,가공,F2,D2,,D3,2014-06-19,2014-06-05
P1,DPBOM000000384,가공,F2,D2,,D3,2014-06-22,2014-06-05
P1,DPBOM000000385,재마킹,F4,D6,,D3,2014-07-02,2014-06-17
P1,DPBOM000000386,가공,F4,D7,,D3,2014-06-19,2014-06-03
P1,DPBOM000000387,재마킹,F4,D6,,D3,2014-07-02,2014-06-17
P1,DPBOM000000388,가공,F4,D7,,D3,2014-06-19,2014-06-03
P1,DPBOM000000389,재마킹,F4,D6,,D3,2014-06-19,2014-06-02
P1,DPBOM000000390,가공,F4,D7,,D3,2014-06-03,2014-06-01
P1,DPBOM000000391,가공,F2,D2,,D3,2014-09-28,2014-09-04
P1,DPBOM000000392,족장,F3,D3,,D4,2014-10-01,2014-06-26
P1,DPBOM000000393,의장,F1,D8,,D1,2014-09-22,2014-05-28
P1,DPBOM000000394,공작,F2,D4,,D3,2014-10-07,2014-10-01
P1,DPBOM000000395,철의장,F2,D5,,D3,2012-12-16,2011-07-07
P1,DPBOM000000396,가공,F2,D2,,D3,2014-09-16,2014-09-09
P1,DPBOM000000397,재마킹,F4,D6,,D3,2014-09-28,2014-09-16
P1,DPBOM000000398,가공,F4,D7,,D3,2014-09-16,2014-09-03
P1,DPBOM000000399,가공,F2,D2,,D3,2014-07-13,2014-07-07
P1,DPBOM000000400,족장,F3,D3,,D4,2014-07-14,2014-06-26
P1,DPBOM000000401,의장,F1,D8,,D1,2014-07-08,2014-05-28
P1,DPBOM000000402,공작,F2,D4,,D3,2014-07-14,2014-07-07
P1,DPBOM000000403,철의장,F2,D5,,D3,2012-12-16,2011-07-07
P1,DPBOM000000404,가공,F2,D2,,D3,2014-06-23,2014-06-20
P1,DPBOM000000405,가공,F2,D2,,D3,2014-06-22,2014-06-20
P1,DPBOM000000406,재마킹,F4,D6,,D3,2014-07-03,2014-06-17
P1,DPBOM000000407,가공,F4,D7,,D3,2014-06-22,2014-06-05
P1,DPBOM000000408,가공,F2,D2,,D3,2014-06-23,2014-06-20
P1,DPBOM000000409,재마킹,F4,D6,,D3,2014-07-03,2014-06-17
P1,DPBOM000000410,가공,F4,D7,,D3,2014-06-22,2014-06-05
P1,DPBOM000000411,재마킹,F4,D6,,D3,2014-07-03,2014-06-17
P1,DPBOM000000412,가공,F4,D7,,D3,2014-06-22,2014-06-05
P1,DPBOM000000413,가공,F2,D2,,D3,2014-09-14,2014-08-20
P1,DPBOM000000414,족장,F3,D3,,D4,2014-09-09,2014-06-26
P1,DPBOM000000415,의장,F1,D8,,D1,2014-09-04,2014-05-28
P1,DPBOM000000416,공작,F2,D4,,D3,2014-09-15,2014-08-20
P1,DPBOM000000417,철의장,F2,D5,,D3,2013-01-03,2011-07-07
P1,DPBOM000000418,가공,F2,D2,,D3,2014-09-02,2014-08-18
P1,DPBOM000000419,가공,F2,D2,,D3,2014-09-02,2014-08-18
P1,DPBOM000000420,재마킹,F4,D6,,D3,2014-09-10,2014-09-09
P1,DPBOM000000421,가공,F4,D7,,D3,2014-08-31,2014-08-20
P1,DPBOM000000422,가공,F2,D2,,D3,2014-09-02,2014-08-18
P1,DPBOM000000423,재마킹,F4,D6,,D3,2014-09-10,2014-09-09
P1,DPBOM000000424,가공,F4,D7,,D3,2014-08-31,2014-08-20
P1,DPBOM000000425,가공,F2,D2,,D3,2014-09-02,2014-08-18
P1,DPBOM000000426,재마킹,F4,D6,,D3,2014-09-10,2014-09-09
P1,DPBOM000000427,가공,F4,D7,,D3,2014-08-31,2014-08-20
P1,DPBOM000000428,재마킹,F4,D6,,D3,2014-09-10,2014-08-26
P1,DPBOM000000429,가공,F4,D7,,D3,2014-08-31,2014-08-20
P1,DPBOM000000430,가공,F4,D7,,D3,2014-08-25,2014-08-24
P1,DPBOM000000431,가공,F2,D2,,D3,2014-08-24,2014-08-17
P1,DPBOM000000432,공작,F2,D4,,D3,2014-09-14,2014-08-17
P1,DPBOM000000433,철의장,F2,D5,,D3,2013-03-31,2011-10-11
P1,DPBOM000000434,가공,F2,D2,,D3,2014-10-05,2014-09-17
P1,DPBOM000000435,공작,F2,D4,,D3,2014-10-29,2014-09-17
P1,DPBOM000000436,철의장,F2,D5,,D3,2013-04-02,2011-12-01
P1,DPBOM000000437,가공,F2,D2,D5,D3,2014-06-02,2014-05-25
P1,DPBOM000000438,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000439,재마킹,F4,D6,,D3,2014-06-03,2014-05-20
P1,DPBOM000000440,가공,F4,D7,,D3,2014-06-02,2014-05-21
P1,DPBOM000000441,의장,F1,D8,,D1,2014-06-12,2014-05-28
P1,DPBOM000000442,공작,F2,D4,D5,D3,2014-06-18,2014-06-02
P1,DPBOM000000443,철의장,F2,D5,D5,D3,2012-11-29,2011-07-13
P1,DPBOM000000444,가공,F2,D2,D5,D3,2014-05-22,2014-05-14
P1,DPBOM000000445,가공,F2,D2,D5,D3,2014-05-22,2014-05-14
P1,DPBOM000000446,가공,F2,D2,D5,D3,2014-05-25,2014-05-15
P1,DPBOM000000447,가공,F2,D2,D5,D3,2014-07-23,2014-07-14
P1,DPBOM000000448,족장,F3,D3,,D4,2014-08-13,2014-06-26
P1,DPBOM000000449,재마킹,F4,D6,,D3,2014-08-04,2014-07-22
P1,DPBOM000000450,가공,F4,D7,,D3,2014-07-23,2014-07-11
P1,DPBOM000000451,의장,F1,D8,,D1,2014-09-22,2014-05-28
P1,DPBOM000000452,공작,F2,D4,D5,D3,2014-08-13,2014-08-10
P1,DPBOM000000453,철의장,F2,D5,D5,D3,2012-10-18,2011-07-19
P1,DPBOM000000454,가공,F2,D2,D5,D3,2014-07-27,2014-07-22
P1,DPBOM000000455,가공,F2,D2,D5,D3,2014-06-17,2014-06-03
P1,DPBOM000000456,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000457,재마킹,F4,D6,,D3,2014-06-16,2014-06-02
P1,DPBOM000000458,가공,F4,D7,,D3,2014-06-17,2014-06-15
P1,DPBOM000000459,의장,F1,D8,,D1,2014-06-19,2014-05-28
P1,DPBOM000000460,공작,F2,D4,D5,D3,2014-06-25,2014-06-02
P1,DPBOM000000461,철의장,F2,D5,D5,D3,2012-10-18,2011-07-21
P1,DPBOM000000462,가공,F2,D2,D5,D3,2014-05-29,2014-05-25
P1,DPBOM000000463,의장,F1,D8,,D1,2014-07-24,2014-05-28
P1,DPBOM000000464,철의장,F2,D5,D5,D3,2013-03-24,2012-12-12
P1,DPBOM000000465,의장,F1,D8,,D1,2014-07-28,2014-05-28
P1,DPBOM000000466,철의장,F2,D5,D5,D3,2012-12-16,2011-09-06
P1,DPBOM000000467,의장,F1,D8,,D1,2014-08-04,2014-05-28
P1,DPBOM000000468,철의장,F2,D5,D5,D3,2012-12-16,2011-09-06
P1,DPBOM000000469,의장,F1,D8,,D1,2014-08-24,2014-05-28
P1,DPBOM000000470,철의장,F2,D5,,D3,2013-01-23,2011-10-07
P1,DPBOM000000471,의장,F1,D8,,D1,2014-09-03,2014-05-28
P1,DPBOM000000472,철의장,F2,D5,,D3,2013-01-28,2011-10-07
P1,DPBOM000000473,의장,F1,D8,,D1,2014-08-31,2014-05-28
P1,DPBOM000000474,철의장,F2,D5,,D3,2013-02-03,2011-10-07
P1,DPBOM000000475,의장,F1,D8,,D1,2014-05-26,2014-05-28
P1,DPBOM000000476,철의장,F2,D5,,D3,2012-11-15,2011-07-28
P1,DPBOM000000477,의장,F1,D8,,D1,2014-06-18,2014-05-28
P1,DPBOM000000478,철의장,F2,D5,,D3,2013-02-14,2011-09-11
P1,DPBOM000000479,가공,F2,D2,,D3,2014-06-30,2014-06-20
P1,DPBOM000000480,족장,F3,D3,,D4,2014-07-02,2014-06-26
P1,DPBOM000000481,재마킹,F4,D6,,D3,2014-06-22,2014-06-02
P1,DPBOM000000482,가공,F4,D7,,D3,2014-06-30,2014-06-22
P1,DPBOM000000483,의장,F1,D8,,D1,2014-06-25,2014-05-28
P1,DPBOM000000484,공작,F2,D4,,D3,2014-07-02,2014-06-24
P1,DPBOM000000485,철의장,F2,D5,,D3,2013-01-08,2012-01-04
P1,DPBOM000000486,가공,F2,D2,,D3,2014-06-04,2014-06-03
P1,DPBOM000000487,가공,F2,D2,,D3,2014-06-04,2014-06-03
P1,DPBOM000000488,가공,F2,D2,,D3,2014-06-16,2014-06-01
P1,DPBOM000000489,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000490,재마킹,F4,D6,,D3,2014-06-16,2014-06-02
P1,DPBOM000000491,가공,F4,D7,,D3,2014-06-16,2014-06-02
P1,DPBOM000000492,의장,F1,D8,,D1,2014-06-19,2014-05-28
P1,DPBOM000000493,공작,F2,D4,,D3,2014-06-25,2014-06-18
P1,DPBOM000000494,철의장,F2,D5,,D3,2013-01-13,2011-09-11
P1,DPBOM000000495,가공,F2,D2,,D3,2014-05-29,2014-05-21
P1,DPBOM000000496,의장,F1,D8,,D1,2014-08-20,2014-05-28
P1,DPBOM000000497,철의장,F2,D5,,D3,2013-01-23,2011-10-07
P1,DPBOM000000498,의장,F1,D8,,D1,2014-08-06,2014-05-28
P1,DPBOM000000499,철의장,F2,D5,D5,D3,2013-01-13,2012-06-06
P1,DPBOM000000500,의장,F1,D8,,D1,2014-08-11,2014-05-28
P1,DPBOM000000501,철의장,F2,D5,D5,D3,2012-11-06,2012-12-31
P1,DPBOM000000502,의장,F1,D8,,D1,2014-08-13,2014-05-28
P1,DPBOM000000503,철의장,F2,D5,D5,D3,2012-11-06,2012-12-31
P1,DPBOM000000504,의장,F1,D8,,D1,2014-08-31,2014-05-28
P1,DPBOM000000505,철의장,F2,D5,,D3,2013-03-03,2011-11-16
P1,DPBOM000000506,의장,F1,D8,,D1,2014-09-10,2014-05-28
P1,DPBOM000000507,철의장,F2,D5,,D3,2013-02-06,2013-02-06
P1,DPBOM000000508,의장,F1,D8,,D1,2014-09-10,2014-05-28
P1,DPBOM000000509,철의장,F2,D5,,D3,2013-03-06,2011-12-18
P1,DPBOM000000510,의장,F1,D8,,D1,2014-06-22,2014-05-28
P1,DPBOM000000511,철의장,F2,D5,,D3,2013-04-15,2012-12-27
P1,DPBOM000000512,의장,F1,D8,,D1,2014-09-07,2014-05-28
P1,DPBOM000000513,철의장,F2,D5,,D3,2013-03-06,2011-11-22
P1,DPBOM000000514,의장,F1,D8,,D1,2014-08-31,2014-05-28
P1,DPBOM000000515,철의장,F2,D5,,D3,2013-03-06,2011-11-10
P1,DPBOM000000516,가공,F2,D2,D5,D3,2014-09-24,2014-09-21
P1,DPBOM000000517,족장,F3,D3,,D4,2014-10-09,2014-06-26
P1,DPBOM000000518,공작,F2,D4,D5,D3,2014-10-12,2014-10-02
P1,DPBOM000000519,철의장,F2,D5,D5,D3,2013-01-21,2011-10-05
P1,DPBOM000000520,가공,F2,D2,D5,D3,2014-09-21,2014-09-16
P1,DPBOM000000521,가공,F2,D2,D5,D3,2014-09-16,2014-09-14
P1,DPBOM000000522,족장,F3,D3,,D4,2014-10-12,2014-06-26
P1,DPBOM000000523,공작,F2,D4,D5,D3,2014-10-07,2014-10-02
P1,DPBOM000000524,철의장,F2,D5,D5,D3,2013-01-23,2011-10-11
P1,DPBOM000000525,가공,F2,D2,D5,D3,2014-07-02,2014-06-26
P1,DPBOM000000526,족장,F3,D3,,D4,2014-07-24,2014-06-26
P1,DPBOM000000527,공작,F2,D4,D5,D3,2014-07-24,2014-07-21
P1,DPBOM000000528,철의장,F2,D5,D5,D3,2013-01-23,2011-10-11
P1,DPBOM000000529,가공,F2,D2,D5,D3,2014-06-30,2014-06-24
P1,DPBOM000000530,족장,F3,D3,,D4,2014-07-07,2014-06-26
P1,DPBOM000000531,공작,F2,D4,D5,D3,2014-07-07,2014-07-02
P1,DPBOM000000532,철의장,F2,D5,D5,D3,2013-02-14,2011-10-11
P1,DPBOM000000533,가공,F2,D2,D5,D3,2014-06-15,2014-06-04
P1,DPBOM000000534,가공,F2,D2,D5,D3,2014-06-23,2014-06-18
P1,DPBOM000000535,족장,F3,D3,,D4,2014-07-16,2014-06-26
P1,DPBOM000000536,공작,F2,D4,D5,D3,2014-07-16,2014-07-10
P1,DPBOM000000537,철의장,F2,D5,D5,D3,2013-02-11,2011-11-06
P1,DPBOM000000538,가공,F2,D2,D5,D3,2014-06-23,2014-06-18
P1,DPBOM000000539,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000540,공작,F2,D4,D5,D3,2014-06-26,2014-06-23
P1,DPBOM000000541,철의장,F2,D5,D5,D3,2013-02-03,2011-10-11
P1,DPBOM000000542,가공,F2,D2,D5,D3,2014-06-01,2014-05-27
P1,DPBOM000000543,가공,F2,D2,,D3,2014-09-21,2014-09-16
P1,DPBOM000000544,족장,F3,D3,,D4,2014-10-02,2014-06-26
P1,DPBOM000000545,공작,F2,D4,,D3,2014-10-12,2014-09-16
P1,DPBOM000000546,철의장,F2,D5,,D3,2013-03-31,2011-12-14
P1,DPBOM000000547,가공,F2,D2,,D3,2014-09-21,2014-09-16
P1,DPBOM000000548,족장,F3,D3,,D4,2014-10-07,2014-06-26
P1,DPBOM000000549,공작,F2,D4,,D3,2014-10-12,2014-09-16
P1,DPBOM000000550,철의장,F2,D5,,D3,2013-03-21,2011-12-14
P1,DPBOM000000551,가공,F2,D2,,D3,2014-09-18,2014-09-16
P1,DPBOM000000552,가공,F2,D2,,D3,2014-07-17,2014-07-07
P1,DPBOM000000553,족장,F3,D3,,D4,2014-08-07,2014-06-26
P1,DPBOM000000554,공작,F2,D4,,D3,2014-08-07,2014-07-29
P1,DPBOM000000555,철의장,F2,D5,,D3,2013-03-21,2011-12-14
P1,DPBOM000000556,가공,F2,D2,,D3,2014-07-17,2014-07-07
P1,DPBOM000000557,족장,F3,D3,,D4,2014-07-21,2014-06-26
P1,DPBOM000000558,공작,F2,D4,,D3,2014-07-21,2014-07-18
P1,DPBOM000000559,철의장,F2,D5,,D3,2013-03-11,2011-12-04
P1,DPBOM000000560,가공,F2,D2,,D3,2014-06-26,2014-06-17
P1,DPBOM000000561,가공,F2,D2,,D3,2014-07-13,2014-07-06
P1,DPBOM000000562,족장,F3,D3,,D4,2014-08-04,2014-06-26
P1,DPBOM000000563,공작,F2,D4,,D3,2014-08-04,2014-07-20
P1,DPBOM000000564,철의장,F2,D5,,D3,2013-03-21,2011-12-14
P1,DPBOM000000565,가공,F2,D2,,D3,2014-07-13,2014-07-07
P1,DPBOM000000566,족장,F3,D3,,D4,2014-07-16,2014-06-26
P1,DPBOM000000567,공작,F2,D4,,D3,2014-07-16,2014-07-07
P1,DPBOM000000568,철의장,F2,D5,,D3,2013-03-13,2011-12-04
P1,DPBOM000000569,가공,F2,D2,,D3,2014-06-23,2014-06-09
P1,DPBOM000000570,가공,F2,D2,,D3,2014-10-14,2014-09-30
P1,DPBOM000000571,족장,F3,D3,,D4,2014-10-28,2014-06-26
P1,DPBOM000000572,공작,F2,D4,,D3,2014-11-04,2014-10-27
P1,DPBOM000000573,철의장,F2,D5,,D3,2013-03-31,2011-12-18
P1,DPBOM000000574,철의장,F2,D5,,D3,2013-03-18,2011-12-04
P1,DPBOM000000575,가공,F6,D2,,D3,2014-08-11,2014-08-05
P1,DPBOM000000576,공작,F6,D4,,D3,2014-09-01,2014-08-05
P1,DPBOM000000577,철의장,F7,D5,,D3,2014-07-16,2014-07-06
P1,DPBOM000000578,철의장,F6,D5,,D3,2013-02-18,2011-11-22
P1,DPBOM000000579,철의장,F7,D5,,D3,2014-08-07,2014-07-06
P1,DPBOM000000580,철의장,F7,D5,,D3,2014-08-12,2014-07-06
P1,DPBOM000000581,철의장,F7,D5,,D3,2014-08-14,2014-07-06
P1,DPBOM000000582,가공,F6,D2,,D3,2014-08-14,2014-08-05
P1,DPBOM000000583,공작,F6,D4,,D3,2014-09-04,2014-08-05
P1,DPBOM000000584,철의장,F7,D5,,D3,2014-07-21,2014-07-06
P1,DPBOM000000585,철의장,F6,D5,,D3,2013-02-20,2011-11-22
P1,DPBOM000000586,철의장,F7,D5,,D3,2014-08-19,2014-07-06
P1,DPBOM000000587,가공,F6,D2,,D3,2014-08-19,2014-08-12
P1,DPBOM000000588,공작,F6,D4,,D3,2014-09-09,2014-08-12
P1,DPBOM000000589,철의장,F7,D5,,D3,2014-07-24,2014-07-06
P1,DPBOM000000590,철의장,F6,D5,,D3,2013-02-25,2011-11-22
P1,DPBOM000000591,가공,F6,D2,,D3,2014-08-24,2014-08-18
P1,DPBOM000000592,공작,F6,D4,,D3,2014-09-14,2014-08-18
P1,DPBOM000000593,철의장,F7,D5,,D3,2014-07-29,2014-07-06
P1,DPBOM000000594,철의장,F6,D5,,D3,2013-02-28,2011-12-06
P1,DPBOM000000595,가공,F6,D2,,D3,2014-08-31,2014-08-18
P1,DPBOM000000596,공작,F6,D4,,D3,2014-09-21,2014-08-18
P1,DPBOM000000597,철의장,F7,D5,,D3,2014-08-05,2014-07-06
P1,DPBOM000000598,철의장,F6,D5,,D3,2013-03-05,2011-12-06
P1,DPBOM000000599,가공,F6,D2,,D3,2014-08-25,2014-08-18
P1,DPBOM000000600,공작,F6,D4,,D3,2014-09-15,2014-08-18
P1,DPBOM000000601,철의장,F7,D5,,D3,2014-07-30,2014-07-06
P1,DPBOM000000602,철의장,F6,D5,,D3,2013-03-05,2012-09-24
P1,DPBOM000000603,철의장,F7,D5,,D3,2014-08-10,2014-07-06
P1,DPBOM000000604,가공,F2,D2,D5,D3,2014-06-02,2014-05-29
P1,DPBOM000000605,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000606,재마킹,F4,D6,,D3,2014-06-02,2014-05-20
P1,DPBOM000000607,가공,F4,D7,,D3,2014-06-02,2014-06-01
P1,DPBOM000000608,의장,F1,D8,,D1,2014-06-05,2014-05-28
P1,DPBOM000000609,공작,F2,D4,D5,D3,2014-06-17,2014-06-03
P1,DPBOM000000610,철의장,F2,D5,D5,D3,2013-01-28,2011-07-13
P1,DPBOM000000611,가공,F2,D2,D5,D3,2014-05-21,2014-05-18
P1,DPBOM000000612,가공,F2,D2,D5,D3,2014-05-25,2014-05-18
P1,DPBOM000000613,가공,F2,D2,D5,D3,2014-09-18,2014-09-10
P1,DPBOM000000614,족장,F3,D3,,D4,2014-09-29,2014-06-26
P1,DPBOM000000615,재마킹,F4,D6,,D3,2014-09-18,2014-09-03
P1,DPBOM000000616,가공,F4,D7,,D3,2014-09-18,2014-09-17
P1,DPBOM000000617,의장,F1,D8,,D1,2014-09-18,2014-05-28
P1,DPBOM000000618,공작,F2,D4,D5,D3,2014-09-24,2014-06-03
P1,DPBOM000000619,철의장,F2,D5,D5,D3,2013-01-23,2011-10-05
P1,DPBOM000000620,가공,F2,D2,D5,D3,2014-09-08,2014-09-01
P1,DPBOM000000621,가공,F2,D2,D5,D3,2014-06-25,2014-06-16
P1,DPBOM000000622,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000623,재마킹,F4,D6,,D3,2014-06-12,2014-05-28
P1,DPBOM000000624,가공,F4,D7,,D3,2014-06-25,2014-06-19
P1,DPBOM000000625,의장,F1,D8,,D1,2014-06-17,2014-05-28
P1,DPBOM000000626,공작,F2,D4,D5,D3,2014-06-23,2014-06-16
P1,DPBOM000000627,철의장,F2,D5,D5,D3,2013-01-08,2011-09-25
P1,DPBOM000000628,가공,F2,D2,D5,D3,2014-05-27,2014-05-22
P1,DPBOM000000629,가공,F2,D2,D5,D3,2014-06-18,2014-06-16
P1,DPBOM000000630,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000631,가공,F4,D7,,D3,2014-06-18,2014-06-16
P1,DPBOM000000632,의장,F1,D8,,D1,2014-06-16,2014-05-28
P1,DPBOM000000633,공작,F2,D4,D5,D3,2014-06-22,2014-06-16
P1,DPBOM000000634,철의장,F2,D5,D5,D3,2013-01-16,2011-09-26
P1,DPBOM000000635,가공,F2,D2,D5,D3,2014-05-26,2014-05-25
P1,DPBOM000000636,가공,F2,D2,D5,D3,2014-05-28,2014-05-25
P1,DPBOM000000637,가공,F4,D7,,D3,2014-05-28,2014-05-27
P1,DPBOM000000638,가공,F2,D2,D5,D3,2014-05-28,2014-05-27
P1,DPBOM000000639,가공,F2,D2,D5,D3,2014-05-28,2014-05-27
P1,DPBOM000000640,가공,F2,D2,D5,D3,2014-06-22,2014-06-12
P1,DPBOM000000641,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000642,가공,F4,D7,,D3,2014-06-22,2014-06-16
P1,DPBOM000000643,의장,F1,D8,,D1,2014-06-17,2014-05-28
P1,DPBOM000000644,공작,F2,D4,D5,D3,2014-06-23,2014-06-16
P1,DPBOM000000645,철의장,F2,D5,D5,D3,2012-12-27,2011-09-15
P1,DPBOM000000646,가공,F2,D2,D5,D3,2014-05-27,2014-05-18
P1,DPBOM000000647,가공,F2,D2,D5,D3,2014-05-29,2014-05-18
P1,DPBOM000000648,가공,F4,D7,,D3,2014-05-29,2014-05-19
P1,DPBOM000000649,가공,F2,D2,D5,D3,2014-05-28,2014-05-27
P1,DPBOM000000650,가공,F2,D2,D5,D3,2014-06-23,2014-06-16
P1,DPBOM000000651,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000652,가공,F4,D7,,D3,2014-06-23,2014-06-16
P1,DPBOM000000653,의장,F1,D8,,D1,2014-06-19,2014-05-28
P1,DPBOM000000654,공작,F2,D4,D5,D3,2014-06-25,2014-06-16
P1,DPBOM000000655,철의장,F2,D5,D5,D3,2012-12-24,2011-09-15
P1,DPBOM000000656,가공,F2,D2,D5,D3,2014-05-29,2014-05-26
P1,DPBOM000000657,가공,F2,D2,D5,D3,2014-06-01,2014-05-26
P1,DPBOM000000658,가공,F4,D7,,D3,2014-06-01,2014-05-29
P1,DPBOM000000659,가공,F2,D2,D5,D3,2014-06-02,2014-05-27
P1,DPBOM000000660,가공,F2,D2,D5,D3,2014-05-28,2014-05-27
P1,DPBOM000000661,가공,F2,D2,D5,D3,2014-05-28,2014-05-27
P1,DPBOM000000662,가공,F4,D7,,D3,2014-05-21,2014-05-20
P1,DPBOM000000663,가공,F2,D2,,D3,2014-09-07,2014-08-19
P1,DPBOM000000664,족장,F3,D3,,D4,2014-09-01,2014-06-26
P1,DPBOM000000665,가공,F4,D7,,D3,2014-09-07,2014-09-04
P1,DPBOM000000666,의장,F1,D8,,D1,2014-09-03,2014-05-28
P1,DPBOM000000667,공작,F2,D4,,D3,2014-09-11,2014-09-03
P1,DPBOM000000668,철의장,F2,D5,,D3,2013-02-11,2011-10-07
P1,DPBOM000000669,가공,F2,D2,,D3,2014-08-21,2014-08-19
P1,DPBOM000000670,가공,F2,D2,,D3,2014-08-24,2014-08-19
P1,DPBOM000000671,가공,F4,D7,,D3,2014-08-24,2014-08-21
P1,DPBOM000000672,가공,F2,D2,,D3,2014-08-11,2014-08-07
P1,DPBOM000000673,가공,F2,D2,,D3,2014-08-21,2014-08-18
P1,DPBOM000000674,가공,F4,D7,,D3,2014-08-21,2014-08-10
P1,DPBOM000000675,가공,F2,D2,,D3,2014-09-08,2014-08-18
P1,DPBOM000000676,족장,F3,D3,,D4,2014-09-01,2014-06-26
P1,DPBOM000000677,가공,F4,D7,,D3,2014-09-08,2014-09-04
P1,DPBOM000000678,의장,F1,D8,,D1,2014-09-03,2014-05-28
P1,DPBOM000000679,공작,F2,D4,,D3,2014-09-15,2014-09-01
P1,DPBOM000000680,철의장,F2,D5,,D3,2013-02-11,2011-10-07
P1,DPBOM000000681,가공,F2,D2,,D3,2014-08-25,2014-08-18
P1,DPBOM000000682,가공,F2,D2,,D3,2014-08-24,2014-08-18
P1,DPBOM000000683,가공,F4,D7,,D3,2014-08-24,2014-08-21
P1,DPBOM000000684,가공,F2,D2,,D3,2014-08-26,2014-08-18
P1,DPBOM000000685,가공,F2,D2,,D3,2014-08-12,2014-08-07
P1,DPBOM000000686,가공,F2,D2,,D3,2014-08-25,2014-08-18
P1,DPBOM000000687,가공,F4,D7,,D3,2014-08-25,2014-08-12
P1,DPBOM000000688,가공,F2,D2,,D3,2014-07-09,2014-07-02
P1,DPBOM000000689,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000690,가공,F4,D7,,D3,2014-07-09,2014-06-30
P1,DPBOM000000691,의장,F1,D8,,D1,2014-07-02,2014-05-28
P1,DPBOM000000692,공작,F2,D4,,D3,2014-07-08,2014-07-02
P1,DPBOM000000693,철의장,F2,D5,,D3,2013-02-11,2011-10-07
P1,DPBOM000000694,가공,F2,D2,,D3,2014-06-16,2014-06-09
P1,DPBOM000000695,가공,F2,D2,,D3,2014-06-17,2014-06-09
P1,DPBOM000000696,가공,F4,D7,,D3,2014-06-17,2014-06-02
P1,DPBOM000000697,가공,F2,D2,,D3,2014-05-28,2014-05-26
