프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
P3,D128,DPT4209,DNAME1324,2020-05-04,DPT420920200504,D128,R6,RNAME6
P3,D128,DPT4209,DNAME1324,2020-05-04,DPT420920200504,D128,R6,RNAME6
P3,D128,DPT4209,DNAME1398,2020-05-04,DPT420920200504,D128,R6,RNAME6
P3,D128,DPT4209,DNAME1398,2020-05-04,DPT420920200504,D128,R6,RNAME6
P3,D128,DPT4209,DNAME1398,2020-05-04,DPT420920200504,D128,R6,RNAME6
P3,D84,DPT4715,DNAME1604,2020-05-04,DPT471520200504,D84,R1,RNAME20
P3,D84,DPT4715,DNAME1604,2020-05-04,DPT471520200504,D84,R1,RNAME20
P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1491,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D73,DPT4668,DNAME1493,2020-05-08,DPT466820200508,D73,R2,RNAME9
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1768,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1766,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1765,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1746,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1763,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1764,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1753,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1752,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1750,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1359,2020-05-09,DPT425020200509,D301,R16,RNAME5
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1424,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1422,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1428,2020-05-09,DPT425020200509,D292,R15,RNAME18
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1364,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1363,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1362,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D149,DPT4250,DNAME1361,2020-05-09,DPT425020200509,D292,R5,RNAME8
P3,D67,DPT4529,DNAME1671,2020-05-09,DPT452920200509,D62,R5,RNAME8
P3,D67,DPT4529,DNAME1671,2020-05-09,DPT452920200509,D62,R5,RNAME8
P3,D67,DPT4529,DNAME1671,2020-05-09,DPT452920200509,D62,R5,RNAME8
P3,D67,DPT4529,DNAME1671,2020-05-09,DPT452920200509,D62,R5,RNAME8
P3,D67,DPT4529,DNAME1671,2020-05-09,DPT452920200509,D62,R5,RNAME8
P3,D67,DPT4529,DNAME1671,2020-05-09,DPT452920200509,D62,R5,RNAME8
P3,D67,DPT4529,DNAME1671,2020-05-09,DPT452920200509,D62,R5,RNAME8
P3,D67,DPT4529,DNAME1671,2020-05-09,DPT452920200509,D62,R5,RNAME8
P3,D84,DPT4713,DNAME1547,2020-05-10,DPT471320200510,D84,R5,RNAME8
P3,D84,DPT4713,DNAME1547,2020-05-10,DPT471320200510,D84,R5,RNAME8
P3,D292,DPT4241,DNAME1340,2020-05-10,DPT424120200510,D292,R5,RNAME8
P3,D292,DPT4241,DNAME1340,2020-05-10,DPT424120200510,D292,R5,RNAME8
P3,D292,DPT4241,DNAME1340,2020-05-10,DPT424120200510,D292,R5,RNAME8
P3,D292,DPT4241,DNAME1340,2020-05-10,DPT424120200510,D292,R5,RNAME8
P3,D292,DPT4241,DNAME1340,2020-05-10,DPT424120200510,D292,R5,RNAME8
P3,D301,DPT4275,DNAME1835,2020-05-11,DPT427520200511,D128,R16,RNAME5
