No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
"2,575",DPBOM000008849,의장(설치),F5,,D7,2022-11-06,2022-11-06
"2,576",DPBOM000008850,철의장,F5,,D7,2022-10-14,2022-09-29
"2,577",DPBOM000008851,의장(설치),F9,D1,D8,2022-10-27,2022-10-24
"2,578",DPBOM000008852,의장(설치),F3,,D5,2022-10-27,2022-10-07
"2,579",DPBOM000008853,제작,F9,D1,D8,2022-10-02,2022-10-02
"2,580",DPBOM000008854,제작,F3,,D5,2022-10-02,2022-09-19
"2,581",DPBOM000008855,Supp 제작,F9,D1,D8,2022-10-02,2022-10-02
"2,582",DPBOM000008856,Supp 제작,F3,,D5,2022-10-02,2022-09-19
"2,583",DPBOM000008857,철의장,F9,D1,D8,2022-10-02,2022-09-04
"2,584",DPBOM000008858,의장(설치),F4,,D6,2022-10-27,2022-10-02
"2,585",DPBOM000008859,의장(설치),F6,,D8,2022-10-27,2022-10-02
"2,586",DPBOM000008860,철의장,F4,,D6,2022-10-02,2022-09-18
"2,587",DPBOM000008861,의장(설치),F9,D1,D8,2022-10-27,2022-10-24
"2,588",DPBOM000008862,철의장,F9,D1,D8,2022-10-02,2022-10-02
"2,589",DPBOM000008863,의장(설치),F6,,D8,2022-11-06,2022-10-14
"2,590",DPBOM000008864,의장(설치),F6,,D8,2022-11-06,2022-11-03
"2,591",DPBOM000008865,의장(설치),F6,,D8,2022-11-06,2022-10-13
"2,592",DPBOM000008866,목의,F6,,D8,2022-10-14,2022-09-19
"2,593",DPBOM000008867,의장(설치),F5,,D7,2022-11-06,2022-11-06
"2,594",DPBOM000008868,철의장,F5,,D7,2022-10-14,2022-09-29
"2,595",DPBOM000008869,의장(설치),F9,D1,D8,2022-10-27,2022-10-24
"2,596",DPBOM000008870,의장(설치),F3,,D5,2022-10-27,2022-10-07
"2,597",DPBOM000008871,제작,F9,D1,D8,2022-10-02,2022-10-02
"2,598",DPBOM000008872,제작,F3,,D5,2022-10-02,2022-09-19
"2,599",DPBOM000008873,Supp 제작,F9,D1,D8,2022-10-02,2022-10-02
"2,600",DPBOM000008874,Supp 제작,F3,,D5,2022-10-02,2022-09-19
"2,601",DPBOM000008875,철의장,F9,D1,D8,2022-10-02,2022-09-04
"2,602",DPBOM000008876,의장(설치),F4,,D6,2022-10-27,2022-10-02
"2,603",DPBOM000008877,의장(설치),F6,,D8,2022-10-27,2022-10-02
"2,604",DPBOM000008878,철의장,F4,,D6,2022-10-02,2022-09-18
"2,605",DPBOM000008879,의장(설치),F9,D1,D8,2022-10-27,2022-10-24
"2,606",DPBOM000008880,철의장,F9,D1,D8,2022-10-02,2022-08-21
"2,607",DPBOM000005891,계획,F9,,D8,2022-09-17,2022-09-17
"2,608",DPBOM000005892,계획,F5,,D7,2022-09-17,2022-09-17
"2,609",DPBOM000008883,계획,F4,,D6,2022-09-17,2022-09-17
"2,610",DPBOM000008884,계획,F3,,D5,2022-09-17,2022-09-17
"2,611",DPBOM000005893,의장,F9,,D8,2022-11-07,2022-09-17
"2,612",DPBOM000008886,의장(설치),F6,,D8,2022-11-11,2022-10-14
"2,613",DPBOM000005895,의장(설치),F6,,D8,2022-11-11,2022-11-03
"2,614",DPBOM000005896,의장(설치),F6,,D8,2022-11-11,2022-10-13
"2,615",DPBOM000005897,목의,F6,,D8,2022-10-17,2022-09-19
"2,616",DPBOM000005898,의장(설치),F5,,D7,2022-11-11,2022-11-10
"2,617",DPBOM000005899,철의장,F5,,D7,2022-10-17,2022-09-29
"2,618",DPBOM000005900,의장(설치),F9,,D8,2022-10-31,2022-10-31
"2,619",DPBOM000008893,의장(설치),F3,,D5,2022-10-31,2022-10-07
"2,620",DPBOM000005901,제작,F9,,D8,2022-10-08,2022-10-08
"2,621",DPBOM000008895,제작,F3,,D5,2022-10-08,2022-09-19
"2,622",DPBOM000005902,Supp 제작,F9,,D8,2022-10-08,2022-10-08
"2,623",DPBOM000008897,Supp 제작,F3,,D5,2022-10-08,2022-09-19
"2,624",DPBOM000005903,철의장,F9,,D8,2022-10-08,2022-09-04
"2,625",DPBOM000008899,의장(설치),F4,,D6,2022-10-31,2022-10-02
"2,626",DPBOM000005904,의장(설치),F6,,D8,2022-10-31,2022-10-02
"2,627",DPBOM000008901,철의장,F4,,D6,2022-10-08,2022-09-25
"2,628",DPBOM000005905,의장(설치),F9,,D8,2022-10-31,2022-10-31
"2,629",DPBOM000005906,철의장,F9,,D8,2022-10-08,2022-10-08
"2,630",DPBOM000008904,계획,F9,,D8,2022-09-17,2022-09-17
"2,631",DPBOM000008905,계획,F5,,D7,2022-09-17,2022-09-17
"2,632",DPBOM000008906,의장,F6,,D8,2022-11-07,2022-08-22
"2,633",DPBOM000008907,의장,F9,,D8,2022-11-07,2022-09-17
"2,634",DPBOM000008908,의장,F5,,D7,2022-11-07,2022-11-07
"2,635",DPBOM000008909,철의장,F6,,D8,2022-09-26,2022-06-23
"2,636",DPBOM000008910,의장(설치),F6,,D8,2022-11-12,2022-10-14
"2,637",DPBOM000008911,의장(설치),F6,,D8,2022-11-12,2022-11-03
"2,638",DPBOM000008912,의장(설치),F6,,D8,2022-11-12,2022-10-13
"2,639",DPBOM000008913,목의,F6,,D8,2022-10-20,2022-09-19
"2,640",DPBOM000008914,의장(설치),F5,,D7,2022-11-12,2022-11-10
"2,641",DPBOM000008915,철의장,F5,,D7,2022-10-20,2022-09-29
"2,642",DPBOM000008916,의장(설치),F9,,D8,2022-10-31,2022-10-31
"2,643",DPBOM000008917,의장(설치),F3,,D5,2022-10-31,2022-10-07
"2,644",DPBOM000008918,제작,F9,,D8,2022-10-08,2022-10-08
"2,645",DPBOM000008919,제작,F3,,D5,2022-10-08,2022-09-19
"2,646",DPBOM000008920,Supp 제작,F9,,D8,2022-10-08,2022-10-08
"2,647",DPBOM000008921,Supp 제작,F3,,D5,2022-10-08,2022-09-19
"2,648",DPBOM000008922,철의장,F9,,D8,2022-10-08,2022-09-04
"2,649",DPBOM000008923,의장(설치),F4,,D6,2022-10-31,2022-10-02
"2,650",DPBOM000008924,의장(설치),F6,,D8,2022-10-31,2022-10-02
"2,651",DPBOM000008925,철의장,F4,,D6,2022-10-08,2022-09-18
"2,652",DPBOM000008926,의장(설치),F9,,D8,2022-10-31,2022-10-31
"2,653",DPBOM000008927,철의장,F9,,D8,2022-10-08,2022-10-08
"2,654",DPBOM000008928,의장(설치),F6,,D8,2022-11-12,2022-10-14
"2,655",DPBOM000008929,의장(설치),F6,,D8,2022-11-12,2022-11-03
"2,656",DPBOM000008930,의장(설치),F6,,D8,2022-11-12,2022-10-13
"2,657",DPBOM000008931,목의,F6,,D8,2022-10-20,2022-09-19
"2,658",DPBOM000008932,의장(설치),F5,,D7,2022-11-12,2022-11-10
"2,659",DPBOM000008933,철의장,F5,,D7,2022-10-20,2022-09-29
"2,660",DPBOM000008934,의장(설치),F9,,D8,2022-10-31,2022-10-31
"2,661",DPBOM000008935,의장(설치),F3,,D5,2022-10-31,2022-10-07
"2,662",DPBOM000008936,제작,F9,,D8,2022-10-08,2022-10-08
"2,663",DPBOM000008937,제작,F3,,D5,2022-10-08,2022-09-19
"2,664",DPBOM000008938,Supp 제작,F9,,D8,2022-10-08,2022-10-08
"2,665",DPBOM000008939,Supp 제작,F3,,D5,2022-10-08,2022-09-19
"2,666",DPBOM000008940,철의장,F9,,D8,2022-10-08,2022-09-04
"2,667",DPBOM000008941,의장(설치),F4,,D6,2022-10-31,2022-10-02
"2,668",DPBOM000008942,의장(설치),F6,,D8,2022-10-31,2022-10-02
"2,669",DPBOM000008943,철의장,F4,,D6,2022-10-08,2022-09-18
"2,670",DPBOM000008944,의장(설치),F9,,D8,2022-10-31,2022-10-31
"2,671",DPBOM000008945,철의장,F9,,D8,2022-10-08,2022-10-08
"2,672",DPBOM000008946,계획,F9,D1,D8,2022-09-18,2022-09-18
"2,673",DPBOM000008947,계획,F5,,D7,2022-09-18,2022-09-18
"2,674",DPBOM000008948,계획,F4,,D6,2022-09-18,2022-09-18
"2,675",DPBOM000008949,계획,F3,,D5,2022-09-18,2022-09-18
"2,676",DPBOM000008950,의장,F6,,D8,2022-11-10,2022-08-22
"2,677",DPBOM000008951,의장,F9,D1,D8,2022-11-10,2022-11-06
"2,678",DPBOM000008952,철의장,F6,,D8,2022-09-29,2022-06-23
"2,679",DPBOM000008953,의장(설치),F6,,D8,2022-11-13,2022-10-14
"2,680",DPBOM000008954,의장(설치),F6,,D8,2022-11-13,2022-11-03
"2,681",DPBOM000008955,의장(설치),F6,,D8,2022-11-13,2022-10-13
"2,682",DPBOM000008956,목의,F6,,D8,2022-10-21,2022-09-19
"2,683",DPBOM000008957,의장(설치),F5,,D7,2022-11-13,2022-11-13
"2,684",DPBOM000008958,철의장,F5,,D7,2022-10-21,2022-10-01
"2,685",DPBOM000008959,의장(설치),F9,D1,D8,2022-11-03,2022-10-31
"2,686",DPBOM000008960,제작,F9,D1,D8,2022-10-09,2022-10-08
"2,687",DPBOM000008961,Supp 제작,F9,D1,D8,2022-10-09,2022-10-08
"2,688",DPBOM000008962,철의장,F9,D1,D8,2022-10-09,2022-10-08
"2,689",DPBOM000008963,의장(설치),F4,,D6,2022-11-03,2022-10-02
"2,690",DPBOM000008964,의장(설치),F6,,D8,2022-11-03,2022-10-02
"2,691",DPBOM000008965,의장(설치),F9,D1,D8,2022-11-03,2022-10-31
"2,692",DPBOM000008966,철의장,F9,D1,D8,2022-10-09,2022-08-21
"2,693",DPBOM000008967,의장(설치),F6,,D8,2022-11-13,2022-10-14
"2,694",DPBOM000008968,의장(설치),F6,,D8,2022-11-13,2022-11-03
"2,695",DPBOM000008969,의장(설치),F6,,D8,2022-11-13,2022-10-13
"2,696",DPBOM000008970,목의,F6,,D8,2022-10-21,2022-09-19
"2,697",DPBOM000008971,의장(설치),F5,,D7,2022-11-13,2022-11-13
"2,698",DPBOM000008972,철의장,F5,,D7,2022-10-21,2022-10-01
"2,699",DPBOM000008973,의장(설치),F9,D1,D8,2022-11-03,2022-10-31
"2,700",DPBOM000008974,제작,F9,D1,D8,2022-10-09,2022-10-08
"2,701",DPBOM000008975,Supp 제작,F9,D1,D8,2022-10-09,2022-10-08
"2,702",DPBOM000008976,철의장,F9,D1,D8,2022-10-09,2022-10-08
"2,703",DPBOM000008977,의장(설치),F4,,D6,2022-11-03,2022-10-02
"2,704",DPBOM000008978,의장(설치),F6,,D8,2022-11-03,2022-10-02
"2,705",DPBOM000008979,의장(설치),F9,D1,D8,2022-11-03,2022-10-31
"2,706",DPBOM000008980,철의장,F9,D1,D8,2022-10-09,2022-08-21
"2,707",DPBOM000008981,계획,F9,D1,D8,2022-10-09,2022-10-09
"2,708",DPBOM000008982,계획,F5,,D7,2022-10-09,2022-10-09
"2,709",DPBOM000008983,계획,F3,,D5,2022-10-09,2022-10-09
"2,710",DPBOM000008984,의장,F6,,D8,2022-11-28,2022-08-22
"2,711",DPBOM000008985,의장,F9,D1,D8,2022-11-28,2022-11-17
"2,712",DPBOM000008986,철의장,F6,,D8,2022-10-20,2022-06-23
"2,713",DPBOM000008987,의장(설치),F6,,D8,2022-11-28,2022-10-14
"2,714",DPBOM000008988,의장(설치),F6,,D8,2022-11-28,2022-10-13
"2,715",DPBOM000008989,의장(설치),F5,,D7,2022-11-28,2022-11-23
"2,716",DPBOM000008990,철의장,F5,,D7,2022-11-05,2022-10-01
"2,717",DPBOM000008991,의장(설치),F6,,D8,2022-11-21,2022-10-02
"2,718",DPBOM000008992,의장(설치),F9,D1,D8,2022-11-21,2022-11-20
"2,719",DPBOM000008993,철의장,F9,D1,D8,2022-10-29,2022-10-15
"2,720",DPBOM000008994,계획,F5,,D7,2022-10-03,2022-10-03
"2,721",DPBOM000008995,의장(설치),F6,,D8,2022-11-26,2022-10-13
"2,722",DPBOM000008996,의장(설치),F5,,D7,2022-11-26,2022-11-23
"2,723",DPBOM000008997,철의장,F5,,D7,2022-11-03,2022-11-03
"2,724",DPBOM000008998,의장(설치),F6,,D8,2022-11-17,2022-10-02
"2,725",DPBOM000008999,철의장,F6,,D8,2022-10-21,2022-10-03
"2,726",DPBOM000005932,계획,F5,,D7,2022-10-02,2022-10-02
"2,727",DPBOM000009001,계획,F4,,D6,2022-10-02,2022-10-02
"2,728",DPBOM000009002,계획,F3,,D5,2022-10-02,2022-10-02
"2,729",DPBOM000002472,의장,F1,,D3,2022-11-21,2022-11-20
"2,730",DPBOM000009004,의장(설치),F5,,D7,2022-11-24,2022-11-23
"2,731",DPBOM000009005,철의장,F5,,D7,2022-10-30,2022-10-01
"2,732",DPBOM000009006,의장(설치),F4,,D6,2022-11-24,2022-09-04
"2,733",DPBOM000009007,의장(설치),F3,,D5,2022-11-14,2022-10-07
"2,734",DPBOM000009008,제작,F3,,D5,2022-10-22,2022-09-19
"2,735",DPBOM000009009,Supp 제작,F3,,D5,2022-10-22,2022-09-19
"2,736",DPBOM000009010,의장(설치),F4,,D6,2022-11-14,2022-10-02
"2,737",DPBOM000009011,철의장,F4,,D6,2022-10-22,2022-09-19
"2,738",DPBOM000009012,의장(설치),F5,,D7,2022-11-24,2022-11-23
"2,739",DPBOM000009013,철의장,F5,,D7,2022-10-30,2022-10-01
"2,740",DPBOM000009014,의장(설치),F4,,D6,2022-11-24,2022-09-04
"2,741",DPBOM000009015,의장(설치),F3,,D5,2022-11-14,2022-10-07
"2,742",DPBOM000009016,제작,F3,,D5,2022-10-22,2022-09-19
"2,743",DPBOM000009017,Supp 제작,F3,,D5,2022-10-22,2022-09-19
"2,744",DPBOM000009018,의장(설치),F4,,D6,2022-11-14,2022-10-02
"2,745",DPBOM000009019,철의장,F4,,D6,2022-10-22,2022-09-19
"2,746",DPBOM000009020,의장(설치),F1,,D3,2022-08-01,2022-08-08
"2,747",DPBOM000009021,철의장,F1,,D3,2022-06-27,2022-06-13
"2,748",DPBOM000009022,계획,F2,,D4,2022-07-01,2022-07-01
"2,749",DPBOM000009023,계획,F5,D1,D7,2022-08-15,2022-06-13
"2,750",DPBOM000009024,의장,F1,,D3,2022-10-27,2022-08-19
"2,751",DPBOM000009025,의장,F1,,D3,2022-10-27,2022-09-02
"2,752",DPBOM000009026,철의장,F1,,D3,2022-09-16,2022-07-04
"2,753",DPBOM000009027,의장(설치),F5,D1,D7,2022-11-19,2022-10-21
"2,754",DPBOM000009028,철의장,F5,D1,D7,2022-10-23,2022-07-02
"2,755",DPBOM000009029,의장(설치),F2,,D4,2022-09-11,2022-08-12
"2,756",DPBOM000009030,의장(설치),F1,,D3,2022-11-14,2022-08-15
"2,757",DPBOM000009031,의장(설치),F1,,D3,2022-11-11,2022-09-02
"2,758",DPBOM000009032,철의장,F1,,D3,2022-10-22,2022-08-07
"2,759",DPBOM000009033,의장(설치),F5,D1,D7,2022-11-19,2022-10-21
"2,760",DPBOM000009034,철의장,F5,D1,D7,2022-10-23,2022-07-02
"2,761",DPBOM000009035,의장(설치),F2,,D4,2022-09-11,2022-08-12
"2,762",DPBOM000009036,의장(설치),F1,,D3,2022-11-14,2022-08-15
"2,763",DPBOM000009037,의장(설치),F1,,D3,2022-11-11,2022-09-02
"2,764",DPBOM000009038,철의장,F1,,D3,2022-10-22,2022-08-07
"2,765",DPBOM000009039,의장(설치),F7,,D4,2022-11-06,2022-10-27
"2,766",DPBOM000009040,철의장,F7,,D4,2022-10-14,2022-06-26
"2,767",DPBOM000009041,의장(설치),F5,D1,D7,2022-11-10,2022-10-21
"2,768",DPBOM000009042,철의장,F5,D1,D7,2022-10-10,2022-07-30
"2,769",DPBOM000009043,의장(설치),F2,,D4,2022-08-21,2022-08-12
"2,770",DPBOM000009044,제작,F2,,D4,2022-07-30,2022-07-30
"2,771",DPBOM000009045,Supp 제작,F2,,D4,2022-07-30,2022-07-30
"2,772",DPBOM000009046,의장(설치),F1,,D3,2022-11-04,2022-08-15
"2,773",DPBOM000009047,의장(설치),F7,,D4,2022-11-06,2022-10-27
"2,774",DPBOM000009048,철의장,F7,,D4,2022-10-14,2022-06-26
"2,775",DPBOM000009049,의장(설치),F5,D1,D7,2022-11-10,2022-10-21
"2,776",DPBOM000009050,철의장,F5,D1,D7,2022-10-13,2022-07-30
"2,777",DPBOM000009051,의장(설치),F2,,D4,2022-08-21,2022-08-12
"2,778",DPBOM000009052,제작,F2,,D4,2022-07-30,2022-07-30
"2,779",DPBOM000009053,Supp 제작,F2,,D4,2022-07-30,2022-07-30
"2,780",DPBOM000009054,의장(설치),F1,,D3,2022-11-05,2022-08-15
"2,781",DPBOM000009055,의장(설치),F2,,D4,2022-08-29,2022-08-12
"2,782",DPBOM000009056,제작,F2,,D4,2022-07-31,2022-07-30
"2,783",DPBOM000009057,의장(설치),F2,,D4,2022-08-29,2022-08-12
"2,784",DPBOM000009058,제작,F2,,D4,2022-07-31,2022-07-30
"2,785",DPBOM000009059,의장,F1,,D3,2022-10-27,2022-08-19
"2,786",DPBOM000009060,계획,F2,,D4,2022-06-19,2022-06-19
"2,787",DPBOM000009061,계획,F5,D1,D7,2022-08-13,2022-06-13
"2,788",DPBOM000009062,의장,F1,,D3,2022-10-30,2022-08-16
"2,789",DPBOM000009063,의장,F1,,D3,2022-10-30,2022-08-16
"2,790",DPBOM000009064,철의장,F1,,D3,2022-08-29,2022-08-29
"2,791",DPBOM000009065,의장(설치),F5,D1,D7,2022-11-17,2022-10-21
"2,792",DPBOM000009066,철의장,F5,D1,D7,2022-10-24,2022-07-02
"2,793",DPBOM000009067,의장(설치),F2,,D4,2022-09-03,2022-08-12
"2,794",DPBOM000009068,의장(설치),F1,,D3,2022-11-20,2022-08-15
"2,795",DPBOM000009069,의장(설치),F1,,D3,2022-11-17,2022-09-02
"2,796",DPBOM000009070,철의장,F1,,D3,2022-10-28,2022-08-06
"2,797",DPBOM000009071,의장(설치),F5,D1,D7,2022-11-17,2022-10-21
"2,798",DPBOM000009072,철의장,F5,D1,D7,2022-10-24,2022-07-02
"2,799",DPBOM000009073,의장(설치),F2,,D4,2022-09-03,2022-08-12
"2,800",DPBOM000009074,의장(설치),F1,,D3,2022-11-20,2022-08-15
"2,801",DPBOM000009075,의장(설치),F1,,D3,2022-11-17,2022-09-02
"2,802",DPBOM000009076,철의장,F1,,D3,2022-10-28,2022-08-06
"2,803",DPBOM000009077,의장(설치),F5,D1,D7,2022-11-05,2022-10-21
"2,804",DPBOM000009078,철의장,F5,D1,D7,2022-10-13,2022-07-10
"2,805",DPBOM000009079,의장(설치),F2,,D4,2022-08-12,2022-08-12
"2,806",DPBOM000009080,제작,F2,,D4,2022-07-11,2022-07-11
"2,807",DPBOM000009081,Supp 제작,F2,,D4,2022-07-11,2022-07-11
"2,808",DPBOM000009082,의장(설치),F1,,D3,2022-11-06,2022-08-15
"2,809",DPBOM000009083,의장(설치),F7,,D4,2022-11-05,2022-10-27
"2,810",DPBOM000009084,철의장,F7,,D4,2022-10-13,2022-06-26
"2,811",DPBOM000009085,의장(설치),F5,D1,D7,2022-11-05,2022-10-21
"2,812",DPBOM000009086,철의장,F5,D1,D7,2022-10-13,2022-07-10
"2,813",DPBOM000009087,의장(설치),F2,,D4,2022-08-12,2022-08-12
"2,814",DPBOM000009088,제작,F2,,D4,2022-07-11,2022-07-11
"2,815",DPBOM000009089,Supp 제작,F2,,D4,2022-07-11,2022-07-11
"2,816",DPBOM000009090,의장(설치),F1,,D3,2022-11-06,2022-08-15
"2,817",DPBOM000009091,의장(설치),F2,,D4,2022-08-15,2022-08-12
"2,818",DPBOM000009092,제작,F2,,D4,2022-07-22,2022-07-21
"2,819",DPBOM000009093,의장(설치),F2,,D4,2022-08-15,2022-08-12
"2,820",DPBOM000009094,제작,F2,,D4,2022-07-22,2022-07-21
"2,821",DPBOM000009095,의장(설치),F7,,D4,2022-12-02,2022-11-26
"2,822",DPBOM000009096,계획,F2,,D4,2022-06-16,2022-06-16
"2,823",DPBOM000009097,계획,F5,D1,D7,2022-09-03,2022-06-13
"2,824",DPBOM000009098,의장,F1,,D3,2022-10-24,2022-08-12
"2,825",DPBOM000009099,의장,F1,,D3,2022-10-24,2022-08-14
"2,826",DPBOM000009100,철의장,F1,,D3,2022-09-18,2022-06-02
"2,827",DPBOM000009101,의장(설치),F5,D1,D7,2022-11-11,2022-10-21
"2,828",DPBOM000009102,철의장,F5,D1,D7,2022-10-17,2022-07-31
"2,829",DPBOM000009103,의장(설치),F2,,D4,2022-09-03,2022-08-06
"2,830",DPBOM000009104,의장(설치),F1,,D3,2022-11-11,2022-08-15
"2,831",DPBOM000009105,의장(설치),F1,,D3,2022-11-10,2022-09-02
"2,832",DPBOM000009106,철의장,F1,,D3,2022-10-17,2022-08-06
"2,833",DPBOM000009107,의장(설치),F5,D1,D7,2022-11-11,2022-10-21
"2,834",DPBOM000009108,철의장,F5,D1,D7,2022-10-17,2022-08-01
"2,835",DPBOM000009109,의장(설치),F2,,D4,2022-09-03,2022-08-06
"2,836",DPBOM000009110,의장(설치),F1,,D3,2022-11-11,2022-08-15
"2,837",DPBOM000009111,의장(설치),F1,,D3,2022-11-10,2022-09-02
"2,838",DPBOM000009112,철의장,F1,,D3,2022-10-17,2022-08-06
"2,839",DPBOM000009113,의장(설치),F5,D1,D7,2022-10-31,2022-10-21
"2,840",DPBOM000009114,철의장,F5,D1,D7,2022-10-07,2022-07-07
"2,841",DPBOM000009115,의장(설치),F2,,D4,2022-08-06,2022-08-06
"2,842",DPBOM000009116,제작,F2,,D4,2022-07-04,2022-07-04
"2,843",DPBOM000009117,Supp 제작,F2,,D4,2022-07-04,2022-07-04
"2,844",DPBOM000009118,의장(설치),F5,D1,D7,2022-10-31,2022-10-21
"2,845",DPBOM000009119,철의장,F5,D1,D7,2022-10-07,2022-07-07
"2,846",DPBOM000009120,의장(설치),F2,,D4,2022-08-06,2022-08-06
"2,847",DPBOM000009121,제작,F2,,D4,2022-07-04,2022-07-04
"2,848",DPBOM000009122,Supp 제작,F2,,D4,2022-07-04,2022-07-04
"2,849",DPBOM000009123,의장(설치),F2,,D4,2022-08-07,2022-08-06
"2,850",DPBOM000009124,제작,F2,,D4,2022-07-07,2022-07-07
"2,851",DPBOM000009125,의장(설치),F2,,D4,2022-08-07,2022-08-06
"2,852",DPBOM000009126,제작,F2,,D4,2022-07-07,2022-07-07
"2,853",DPBOM000002136,계획,F2,,D4,2022-08-13,2022-08-04
"2,854",DPBOM000009128,계획,F5,D1,D7,2022-08-08,2022-06-13
"2,855",DPBOM000000840,의장,F1,,D3,2022-10-16,2022-08-16
"2,856",DPBOM000009130,의장,F1,,D3,2022-10-17,2022-10-03
"2,857",DPBOM000000612,철의장,F1,,D3,2022-09-02,2022-09-02
"2,858",DPBOM000009132,의장(설치),F5,D1,D7,2022-11-05,2022-10-21
"2,859",DPBOM000009133,철의장,F5,D1,D7,2022-10-17,2022-07-02
"2,860",DPBOM000001539,의장(설치),F1,,D3,2022-11-10,2022-08-15
"2,861",DPBOM000009135,의장(설치),F1,,D3,2022-11-05,2022-10-06
"2,862",DPBOM000001342,철의장,F1,,D3,2022-10-16,2022-08-11
"2,863",DPBOM000009137,의장(설치),F5,D1,D7,2022-11-05,2022-10-21
"2,864",DPBOM000009138,철의장,F5,D1,D7,2022-10-17,2022-07-02
"2,865",DPBOM000001540,의장(설치),F1,,D3,2022-11-10,2022-08-15
"2,866",DPBOM000009140,의장(설치),F1,,D3,2022-11-05,2022-10-06
"2,867",DPBOM000001343,철의장,F1,,D3,2022-10-16,2022-08-11
"2,868",DPBOM000009142,의장(설치),F5,D1,D7,2022-10-24,2022-10-21
"2,869",DPBOM000009143,철의장,F5,D1,D7,2022-10-02,2022-08-20
"2,870",DPBOM000001885,의장(설치),F2,,D4,2022-10-24,2022-10-17
"2,871",DPBOM000009145,의장(설치),F3,,D5,2022-10-24,2022-09-25
"2,872",DPBOM000001344,제작,F2,,D4,2022-10-02,2022-09-22
"2,873",DPBOM000009147,제작,F3,,D5,2022-10-02,2022-08-22
"2,874",DPBOM000001876,Supp 제작,F2,,D4,2022-10-02,2022-09-22
"2,875",DPBOM000009149,Supp 제작,F3,,D5,2022-10-02,2022-08-22
"2,876",DPBOM000009150,의장(설치),F1,,D3,2022-10-28,2022-08-15
"2,877",DPBOM000001891,의장(설치),F7,,D4,2022-10-24,2022-10-13
"2,878",DPBOM000000962,철의장,F7,,D4,2022-10-06,2022-06-26
"2,879",DPBOM000009153,의장(설치),F5,D1,D7,2022-10-24,2022-10-21
"2,880",DPBOM000009154,철의장,F5,D1,D7,2022-10-02,2022-08-20
"2,881",DPBOM000001886,의장(설치),F2,,D4,2022-10-24,2022-10-17
"2,882",DPBOM000009156,의장(설치),F3,,D5,2022-10-24,2022-09-25
"2,883",DPBOM000001318,제작,F2,,D4,2022-10-02,2022-09-22
"2,884",DPBOM000009158,제작,F3,,D5,2022-10-02,2022-08-22
"2,885",DPBOM000001877,Supp 제작,F2,,D4,2022-10-02,2022-09-22
"2,886",DPBOM000009160,Supp 제작,F3,,D5,2022-10-02,2022-08-22
"2,887",DPBOM000009161,의장(설치),F1,,D3,2022-10-28,2022-08-15
"2,888",DPBOM000009162,의장(설치),F2,,D4,2022-10-29,2022-10-17
"2,889",DPBOM000009163,제작,F2,,D4,2022-10-06,2022-08-22
"2,890",DPBOM000009164,의장(설치),F2,,D4,2022-10-29,2022-10-17
"2,891",DPBOM000009165,제작,F2,,D4,2022-10-06,2022-08-22
"2,892",DPBOM000009166,의장,F1,,D3,2022-10-16,2022-08-16
"2,893",DPBOM000000597,철의장,F10,,D9,2022-08-04,2022-07-31
"2,894",DPBOM000002138,계획,F2,,D4,2022-07-24,2022-07-03
"2,895",DPBOM000009169,계획,F5,D1,D7,2022-07-01,2022-06-13
"2,896",DPBOM000000841,의장,F1,,D3,2022-09-23,2022-08-16
"2,897",DPBOM000009171,의장,F1,,D3,2022-09-23,2022-08-16
"2,898",DPBOM000000598,철의장,F1,,D3,2022-07-09,2022-07-09
"2,899",DPBOM000009173,의장(설치),F5,D1,D7,2022-10-08,2022-10-08
"2,900",DPBOM000009174,철의장,F5,D1,D7,2022-09-11,2022-07-02
"2,901",DPBOM000001374,의장(설치),F1,,D3,2022-10-09,2022-08-15
"2,902",DPBOM000009176,의장(설치),F1,,D3,2022-10-08,2022-09-02
"2,903",DPBOM000001139,철의장,F1,,D3,2022-09-12,2022-08-06
"2,904",DPBOM000009178,의장(설치),F7,,D4,2022-11-20,2022-11-19
"2,905",DPBOM000009179,의장(설치),F5,D1,D7,2022-10-08,2022-10-08
"2,906",DPBOM000009180,철의장,F5,D1,D7,2022-09-11,2022-07-02
"2,907",DPBOM000001375,의장(설치),F1,,D3,2022-10-09,2022-08-15
"2,908",DPBOM000009182,의장(설치),F1,,D3,2022-10-08,2022-09-02
"2,909",DPBOM000001140,철의장,F1,,D3,2022-09-12,2022-08-07
"2,910",DPBOM000005960,의장(설치),F7,,D4,2022-09-25,2022-09-12
"2,911",DPBOM000005961,철의장,F7,,D4,2022-09-01,2022-07-11
"2,912",DPBOM000009186,의장(설치),F5,D1,D7,2022-09-25,2022-09-23
"2,913",DPBOM000009187,철의장,F5,D1,D7,2022-09-01,2022-07-23
"2,914",DPBOM000002086,의장(설치),F2,,D4,2022-08-15,2022-08-05
"2,915",DPBOM000000738,제작,F2,,D4,2022-07-23,2022-07-11
"2,916",DPBOM000000739,Supp 제작,F2,,D4,2022-07-23,2022-07-11
"2,917",DPBOM000009191,의장(설치),F2,,D4,2022-08-01,2022-08-01
"2,918",DPBOM000009192,제작,F2,,D4,2022-07-02,2022-06-27
"2,919",DPBOM000009193,Supp 제작,F2,,D4,2022-07-02,2022-06-27
"2,920",DPBOM000009194,의장(설치),F1,,D3,2022-09-26,2022-08-15
